Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.336,1.8342283679999998,1.8342283679999998,49.048779632,0,0.0
0.256,1.8342283679999998,1.8342283679999998,47.887319264,0,0.0
0.701,1.31016312,1.31016312,48.419384144,0,0.0
0.562,1.0481304959999997,1.0481304959999997,48.848189648,0,0.0
1.864,0.7860978719999998,0.7860978719999998,52.960683776,0,0.0
1.15,1.8342283679999998,1.8342283679999998,54.148655408,0,0.0
1.147,1.8342283679999998,1.8342283679999998,55.328743040000006,0,0.0
0.672,2.62032624,2.62032624,54.47443280000001,0,0.0
0.42,3.1443914879999992,3.1443914879999992,52.433801312000014,0,0.0
0.493,3.6684567359999996,3.6684567359999996,50.060948576000015,0,0.0
0.254,3.6684567359999996,3.6684567359999996,47.060003840000014,0,0.0
1.97,2.62032624,2.62032624,49.61683760000001,0,0.0
1.161,1.8342283679999998,1.8342283679999998,50.83371723200001,0,0.0
1.415,1.8342283679999998,1.8342283679999998,52.718108864000016,0,0.0
0.584,1.31016312,1.31016312,52.942697744000014,0,0.0
1.968,1.0481304959999997,1.0481304959999997,57.06647124800001,0,0.0
2.547,0.7860978719999998,0.7860978719999998,62.97388937600002,0,0.0
2.235,1.8342283679999998,1.8342283679999998,67.01324100800002,0,0.0
1.634,1.8342283679999998,1.8342283679999998,69.47316464000002,0,0.0
2.273,2.62032624,2.62032624,72.82628240000003,0,0.0
0.745,3.1443914879999992,3.1443914879999992,71.63975091200003,0,0.0
0.699,3.6684567359999996,3.6684567359999996,69.80826617600003,0,0.0
0.462,3.6684567359999996,3.6684567359999996,67.35394544000003,0,0.0
0.4,2.62032624,2.62032624,65.78481920000003,0,0.0
0.409,1.8342283679999998,1.8342283679999998,65.02544283200002,0,0.0
0.688,1.8342283679999998,1.8342283679999998,64.99927846400003,0,0.0
1.165,1.31016312,1.31016312,66.75073534400003,0,0.0
0.621,1.0481304959999997,1.0481304959999997,67.33459284800003,0,0.0
0.957,0.7860978719999998,0.7860978719999998,69.06349097600003,0,0.0
3.646,1.8342283679999998,1.8342283679999998,76.81095060800003,0,0.0
1.435,1.8342283679999998,1.8342283679999998,78.74790224000003,0,0.0
0.612,2.62032624,2.62032624,77.73591200000003,0,0.0
0.632,3.1443914879999992,3.1443914879999992,76.25241651200002,0,0.0
0.329,3.6684567359999996,3.6684567359999996,73.44857177600002,0,0.0
0.323,3.6684567359999996,3.6684567359999996,70.62895904000003,0,0.0
0.316,2.62032624,2.62032624,68.83908080000003,0,0.0
0.398,1.8342283679999998,1.8342283679999998,68.05079643200003,0,0.0
0.433,1.8342283679999998,1.8342283679999998,67.35449206400003,0,0.0
0.405,1.31016312,1.31016312,67.10866894400003,0,0.0
0.31,1.0481304959999997,1.0481304959999997,66.87521844800003,0,0.0
1.512,0.7860978719999998,0.7860978719999998,70.06265657600002,0,0.0
2.717,1.8342283679999998,1.8342283679999998,75.36870420800003,0,0.0
0.869,1.8342283679999998,1.8342283679999998,75.81820784000003,0,0.0
0.946,2.62032624,2.62032624,75.68396960000003,0,0.0
0.725,3.1443914879999992,3.1443914879999992,74.44487811200003,0,0.0
0.318,3.6684567359999996,3.6684567359999996,71.61212537600002,0,0.0
0.23,3.6684567359999996,3.6684567359999996,68.54810864000002,0,0.0
0.268,2.62032624,2.62032624,66.63208640000002,0,0.0
0.279,1.8342283679999998,1.8342283679999998,65.53107003200002,0,0.0
0.268,1.8342283679999998,1.8342283679999998,64.40114566400001,0,0.0
0.254,1.31016312,1.31016312,63.758494544000015,0,0.0
0.25,1.0481304959999997,1.0481304959999997,63.36736404800001,0,0.0
1.139,0.7860978719999998,0.7860978719999998,65.57455817600001,0,0.0
1.806,1.8342283679999998,1.8342283679999998,68.48649780800001,0,0.0
0.984,1.8342283679999998,1.8342283679999998,69.23822144,0,0.0
0.376,2.62032624,2.62032624,67.60602320000001,0,0.0
0.252,3.1443914879999992,3.1443914879999992,65.12388771200001,0,0.0
0.161,3.6684567359999996,3.6684567359999996,61.878538976000016,0,0.0
