Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
1,14.571782979032264,0.009900990099009901,0.004020715994854031,14.571782979032264,15.091805942223214
2,14.964772295093667,0.019801980198019802,0.008084048809449799,14.964772295093667,15.581461261106986
3,15.562935293924976,0.0297029702970297,0.0193340134897011,15.562935293924976,15.916825931849596
4,15.829570071746446,0.039603960396039604,0.026857851866788154,15.829570071746446,16.18259208532364
5,16.49161437590942,0.04950495049504951,0.053560094048560346,16.49161437590942,16.407714708162867
6,16.72410139817748,0.0594059405940594,0.06584676051640302,16.72410139817748,16.60588579417757
7,17.00013304667422,0.06930693069306931,0.0824393806731697,17.00013304667422,16.784759437193692
8,17.01708790218572,0.07920792079207921,0.08352891807635321,17.01708790218572,16.949086394540696
9,17.089821527943286,0.0891089108910891,0.08829417568140097,17.089821527943286,17.10203634178763
10,17.256957375652178,0.09900990099009901,0.09979889715537554,17.256957375652178,17.245839520271915
11,17.429652263670732,0.10891089108910891,0.11247888019641145,17.429652263670732,17.382130640312784
12,17.518456164218662,0.1188118811881188,0.11930336922092544,17.518456164218662,17.512147481791633
13,17.649902277686124,0.12871287128712872,0.12977127347942813,17.649902277686124,17.63685246720761
14,17.736397862347076,0.13861386138613863,0.13689081149326937,17.736397862347076,17.757010654986544
15,17.92214765097583,0.1485148514851485,0.15277259786540093,17.92214765097583,17.87324174369241
16,18.02841112442978,0.15841584158415842,0.1622043672005003,18.02841112442978,17.98605588768055
17,18.136529559275857,0.16831683168316833,0.17204468398906397,18.136529559275857,18.09587905255012
18,18.220905143084906,0.1782178217821782,0.17988691193079648,18.220905143084906,18.20307139695426
19,18.380823387221426,0.18811881188118812,0.1951183469133676,18.380823387221426,18.30794087779566
20,18.464906615177597,0.19801980198019803,0.20330812598047326,18.464906615177597,18.410753505544
21,18.472599084419386,0.2079207920792079,0.2040632947395533,18.472599084419386,18.511741200938474
22,18.514780110689003,0.21782178217821782,0.20822131138650357,18.514780110689003,18.611107902269104
23,18.545752628828296,0.22772277227722773,0.21129253362420303,18.545752628828296,18.70903437556921
24,18.63595892806768,0.2376237623762376,0.2203213127399687,18.63595892806768,18.805682048803405
25,18.674408533779797,0.24752475247524752,0.22420626690527495,18.674408533779797,18.90119610182894
26,18.75228994894178,0.25742574257425743,0.23213878951116734,18.75228994894178,18.99570798200984
27,18.834849057968597,0.26732673267326734,0.24063543226378237,18.834849057968597,19.089337471739935
28,18.84027137401111,0.27722772277227725,0.24119648283786183,18.84027137401111,19.182194402914906
29,19.14184921591894,0.2871287128712871,0.2729164517127479,19.14184921591894,19.274380090743996
30,19.19470496520438,0.297029702970297,0.2785674043672546,19.19470496520438,19.365988542647187
31,19.236841774977847,0.3069306930693069,0.2830889538196468,19.236841774977847,19.45710748560778
32,19.38454018443059,0.31683168316831684,0.2990415180800781,19.38454018443059,19.547819246049023
33,19.47366419974867,0.32673267326732675,0.3087347662007631,19.47366419974867,19.638201509243963
34,19.619071017562476,0.33663366336633666,0.3246344034922186,19.619071017562476,19.728327979860417
35,19.672694746206986,0.3465346534653465,0.33051909347547626,19.672694746206986,19.818268961068036
36,19.76319398228327,0.3564356435643564,0.34046981480655625,19.76319398228327,19.90809186638598
37,20.107255639394737,0.36633663366336633,0.3783998943738869,20.107255639394737,19.997861675906456
38,20.163072328261848,0.37623762376237624,0.38455044011178824,20.163072328261848,20.087641346526663
39,20.33536561066728,0.38613861386138615,0.4034964371954352,20.33536561066728,20.177492184237607
40,20.34544268631604,0.39603960396039606,0.4046020737514223,20.34544268631604,20.26747418526154
41,20.54610827434658,0.40594059405940597,0.42653913683522876,20.54610827434658,20.357646351831228
42,20.57146987999738,0.4158415841584158,0.42929910792348625,20.57146987999738,20.44806698761175
43,20.60637963797535,0.42574257425742573,0.4330928161272989,20.60637963797535,20.538793977138873
44,20.65276514640304,0.43564356435643564,0.43812354179555757,20.65276514640304,20.629885053157352
45,20.827644623203355,0.44554455445544555,0.45697459607069546,20.827644623203355,20.721398055363856
46,21.363405646319165,0.45544554455445546,0.5132722965827622,21.363405646319165,20.813391183776126
47,21.371301155107346,0.46534653465346537,0.5140824858671565,21.371301155107346,20.905923249748042
48,21.400216932267085,0.4752475247524752,0.5170442768103558,21.400216932267085,20.999053927521498
49,21.420684980217914,0.48514851485148514,0.5191356349592875,21.420684980217914,21.092844009142556
50,21.464776235369982,0.49504950495049505,0.5236260288076825,21.464776235369982,21.187355665568063
51,21.56988802351377,0.504950495049505,0.5342478797750585,21.56988802351377,21.282652716848013
52,21.6369395259278,0.5148514851485149,0.5409606469814215,21.6369395259278,21.378800914388517
53,21.78834967249884,0.5247524752475248,0.5559310386069979,21.78834967249884,21.47586823848328
54,22.025307678434615,0.5346534653465347,0.5788114671369811,22.025307678434615,21.573925214552233
55,22.154619270531498,0.5445544554455446,0.5910021475167355,22.154619270531498,21.673045251851953
56,22.311521652650015,0.5544554455445545,0.6055028583425106,22.311521652650015,21.773305008833027
57,22.399150413720633,0.5643564356435643,0.6134593700629686,22.399150413720633,21.874784789827398
58,22.594049570266606,0.5742574257425742,0.6307828416971571,22.594049570266606,21.977568978370897
59,22.655367871748467,0.5841584158415841,0.636125150801785,22.655367871748467,22.081746513222814
60,22.686427732443576,0.594059405940594,0.6388113072167334,22.686427732443576,22.187411414062865
61,22.72455978295295,0.6039603960396039,0.6420907086677105,22.72455978295295,22.29466336495938
62,22.812856848763488,0.6138613861386139,0.6496062562921675,22.812856848763488,22.4036083650535
63,22.91851322496896,0.6237623762376238,0.6584552001410104,22.91851322496896,22.51435945754669
64,22.939038962775783,0.6336633663366337,0.6601559723099263,22.939038962775783,22.62703755008117
65,22.95692902606561,0.6435643564356436,0.6616334825263179,22.95692902606561,22.741772342052506
66,22.969172910596683,0.6534653465346535,0.6626420684713408,22.969172910596683,22.858703377403124
67,23.15069868582276,0.6633663366336634,0.6773451221986617,23.15069868582276,22.977981245159604
68,23.185705012415156,0.6732673267326733,0.680126514650411,23.185705012415156,23.099768954584313
69,23.23185207565922,0.6831683168316832,0.6837663442703273,23.23185207565922,23.224243517560044
70,23.271320782647763,0.693069306930693,0.6868552827351659,23.271320782647763,23.35159777803991
71,23.372864491959504,0.7029702970297029,0.6947000733693179,23.372864491959504,23.482042537506562
72,23.60936403757455,0.7128712871287128,0.712400090593374,23.60936403757455,23.615809036974067
73,23.625617687737304,0.7227722772277227,0.7135872680255756,23.625617687737304,23.753151870914703
74,23.759598757424698,0.7326732673267327,0.723230462496449,23.759598757424698,23.89435242767027
75,23.878443138948995,0.7425742574257426,0.731571741660612,23.878443138948995,24.039722975884196
76,23.919393457484205,0.7524752475247525,0.7343998577756107,23.919393457484205,24.189611549316908
77,23.99201042594268,0.7623762376237624,0.7393571677023628,23.99201042594268,24.344407825970762
78,24.083643901660537,0.7722772277227723,0.7455076985783278,24.083643901660537,24.50455025587148
79,24.173908397933587,0.7821782178217822,0.7514525164513829,24.173908397933587,24.670534771085684
80,24.275989800045068,0.7920792079207921,0.7580404755167249,24.275989800045068,24.84292552032898
81,24.54188420586803,0.801980198019802,0.7745360260569716,24.54188420586803,25.02236822183682
82,24.88506943613538,0.8118811881188119,0.7944413382664948,24.88506943613538,25.209606941717574
83,24.915182843897583,0.8217821782178217,0.7961152720870979,24.915182843897583,25.405505411143096
84,24.963328653197237,0.8316831683168316,0.7987676458014158,24.963328653197237,25.6110744422231
85,25.353606805004233,0.8415841584158416,0.8192040003600609,25.353606805004233,25.827507666076396
86,25.72956468238604,0.8514851485148515,0.837168934990929,25.72956468238604,26.056228824038566
87,25.799503833051062,0.8613861386138614,0.8403326596863742,25.799503833051062,26.298955408405476
88,25.847867000370172,0.8712871287128713,0.8424885797092299,25.847867000370172,26.55778594639922
89,25.93439549346641,0.8811881188118812,0.8462817073295147,25.93439549346641,26.835322324678444
90,26.26117636227925,0.8910891089108911,0.8598850320734917,26.26117636227925,27.13484552654038
