Monat,Rohdaten,Trendbereinigte Zeitreihe,Trendkomponente,Saisonale Komponente (Mittel),Saisonale Komponente (Standardabweichung),Saisonbereinigte Zeitreihe,Normierte Zeitreihe,Autokorrelation (Saisonfigur),Autokorrelative Komponente,Zufallskomponente
04/1962,3.96,4.042528075479928,-0.08252807547992802,3.06675,1.5798369654809323,0.8932500000000001,0.5654064435237961,0.6299645155463744,0.35618599628126674,0.20922044724252936
05/1962,1.714,1.7961360181142274,-0.08213601811422744,2.13905,1.0653246676483183,-0.42505000000000015,-0.3989863493335689,0.5931579770742693,-0.23666193585094747,-0.16232441348262144
06/1962,0.736,0.8177439607485271,-0.08174396074852708,1.4696,0.7003007853772549,-0.7336,-1.0475498747367629,0.20100283414956435,-0.21056049373511046,-0.8369893810016524
07/1962,0.614,0.6953519033828267,-0.08135190338282672,1.241225,0.7692454578188942,-0.627225,-0.8153769302433366,0.23481768999630112,-0.19146492723601546,-0.6239120030073211
08/1962,0.41,0.4909598460171263,-0.0809598460171263,1.10135,0.7128560005358726,-0.6913500000000001,-0.9698312134292117,0.4980177336160814,-0.4829931429021502,-0.4868380705270616
09/1962,0.335,0.41556778865142596,-0.08056778865142594,0.9811249999999998,0.5971437928799059,-0.6461249999999998,-1.0820258164015526,0.6405581005041224,-0.6931004016506008,-0.38892541475095177
10/1962,0.273,0.35317573128572577,-0.08017573128572575,1.0651749999999998,0.7177788965795804,-0.7921749999999997,-1.1036476605469148,0.02839266879947819,-0.03133550249722748,-1.0723121580496873
11/1962,0.233,0.3127836739200254,-0.07978367392002536,1.1773000000000002,0.8566425508927279,-0.9443000000000003,-1.1023267511238175,0.45145476914073,-0.497650668946254,-0.6046760821775635
12/1962,0.286,0.36539161655432495,-0.07939161655432497,1.7568750000000004,1.1904854721394125,-1.4708750000000004,-1.235525367106498,0.372645135668278,-0.46041251804699995,-0.7751128490594981
01/1963,0.151,0.22999955918862458,-0.07899955918862459,1.7710499999999996,1.0785524315025208,-1.6200499999999995,-1.502059568623033,0.4578573806761268,-0.6877290597092548,-0.8143305089137781
02/1963,0.115,0.1936075018229242,-0.07860750182292418,1.50955,0.790524507842736,-1.39455,-1.7640819306229865,0.3063342119821584,-0.5403986480893571,-1.2236832825336292
03/1963,1.435,1.513215444457224,-0.07821544445722384,2.4803999999999995,1.153817897243755,-1.0453999999999994,-0.9060355212874193,0.07621301374265012,-0.06905169763520724,-0.836983823652212
04/1963,1.987,2.064823387091524,-0.0778233870915237,3.06675,1.5798369654809323,-1.0797499999999998,-0.6834565993784703,0.6299645155463744,-0.43055340552443055,-0.2529031938540397
05/1963,1.33,1.4074313297258232,-0.07743132972582312,2.13905,1.0653246676483183,-0.80905,-0.7594398445555202,0.5931579770742693,-0.4504678019061499,-0.3089720426493703
06/1963,1.025,1.1020392723601227,-0.07703927236012276,1.4696,0.7003007853772549,-0.4446000000000001,-0.6348700576717078,0.20100283414956435,-0.12761068090871064,-0.5072593767629971
07/1963,0.795,0.8716472149944222,-0.07664721499442217,1.241225,0.7692454578188942,-0.446225,-0.5800814232497634,0.23481768999630112,-0.13621337981727608,-0.4438680434324873
08/1963,0.351,0.4272551576287218,-0.07625515762872181,1.10135,0.7128560005358726,-0.7503500000000001,-1.0525968771195617,0.4980177336160814,-0.5242119111544491,-0.5283849659651126
09/1963,0.365,0.44086310026302145,-0.07586310026302145,0.9811249999999998,0.5971437928799059,-0.6161249999999998,-1.0317866606777428,0.6405581005041224,-0.6609193034892265,-0.3708673571885164
10/1963,0.624,0.6994710428973211,-0.0754710428973211,1.0651749999999998,0.7177788965795804,-0.44117499999999976,-0.6146391348398839,0.02839266879947819,-0.01745124538670664,-0.5971878894531772
11/1963,0.601,0.6760789855316207,-0.07507898553162073,1.1773000000000002,0.8566425508927279,-0.5763000000000003,-0.6727426735917147,0.45145476914073,-0.303712888397465,-0.36902978519424967
12/1963,0.814,0.8886869281659203,-0.07468692816592037,1.7568750000000004,1.1904854721394125,-0.9428750000000005,-0.7920088250262869,0.372645135668278,-0.29513823605239414,-0.49687058897389275
01/1964,0.877,0.95129487080022,-0.07429487080022001,1.7710499999999996,1.0785524315025208,-0.8940499999999996,-0.8289351299820513,0.4578573806761268,-0.37953406736400674,-0.4494010626180446
02/1964,0.745,0.8189028134345196,-0.07390281343451965,1.50955,0.790524507842736,-0.76455,-0.9671426912321568,0.3063342119821584,-0.29626889419290664,-0.6708737970392502
03/1964,0.995,1.0685107560688194,-0.0735107560688194,2.4803999999999995,1.153817897243755,-1.4853999999999994,-1.2873781933425796,0.07621301374265012,-0.09811497194120611,-1.1892632214013736
04/1964,2.154,2.227118698703119,-0.07311869870311893,3.06675,1.5798369654809323,-0.91275,-0.5777494893102096,0.6299645155463744,-0.36396167714047145,-0.2137878121697382
05/1964,1.044,1.1167266413374186,-0.07272664133741857,2.13905,1.0653246676483183,-1.09505,-1.0279026040177026,0.5931579770742693,-0.6097086292285142,-0.4181939747891884
06/1964,0.529,0.6013345839717184,-0.07233458397171832,1.4696,0.7003007853772549,-0.9406,-1.3431371485515256,0.20100283414956435,-0.2699743735104211,-1.0731627750411046
07/1964,0.358,0.4299425266060177,-0.07194252660601774,1.241225,0.7692454578188942,-0.883225,-1.1481705754939153,0.23481768999630112,-0.2696107622592049,-0.8785598132347104
08/1964,0.358,0.42955046924031737,-0.07155046924031738,1.10135,0.7128560005358726,-0.7433500000000001,-1.0427772221054523,0.4980177336160814,-0.5193215488194305,-0.5234556732860218
09/1964,0.223,0.2941584118746172,-0.07115841187461722,0.9811249999999998,0.5971437928799059,-0.7581249999999998,-1.2695853311037757,0.6405581005041224,-0.8132431681197319,-0.45634216298404384
10/1964,0.46,0.5307663545089167,-0.07076635450891672,1.0651749999999998,0.7177788965795804,-0.6051749999999998,-0.8431217508397502,0.02839266879947819,-0.0239384766292292,-0.819183274210521
11/1964,0.562,0.6323742971432165,-0.07037429714321641,1.1773000000000002,0.8566425508927279,-0.6153000000000002,-0.7182692470258233,0.45145476914073,-0.324266077096929,-0.3940031699288943
12/1964,1.159,1.228982239777516,-0.06998223977751605,1.7568750000000004,1.1904854721394125,-0.5978750000000004,-0.5022110844625124,0.372645135668278,-0.18714651770364596,-0.3150645667588664
01/1965,0.801,0.8705901824118157,-0.0695901824118157,1.7710499999999996,1.0785524315025208,-0.9700499999999995,-0.8993999472502532,0.4578573806761268,-0.41179690402824753,-0.48760304322200565
02/1965,0.539,0.6081981250461153,-0.06919812504611522,1.50955,0.790524507842736,-0.9705499999999999,-1.2277291726837614,0.3063342119821584,-0.3760954486415873,-0.8516337240421741
03/1965,3.464,3.532806067680415,-0.06880606768041497,2.4803999999999995,1.153817897243755,0.9836000000000005,0.8524742096214908,0.07621301374265012,0.06496962865313748,0.7875045809683533
04/1965,4.893,4.961414010314715,-0.06841401031471506,3.06675,1.5798369654809323,1.82625,1.155973711150666,0.6299645155463744,0.7282224189293739,0.42775129222129216
05/1965,5.51,5.5780219529490145,-0.0680219529490147,2.13905,1.0653246676483183,3.3709499999999997,3.164246639891762,0.5931579770742693,1.8768981358822516,1.2873485040095105
06/1965,3.34,3.4076298955833138,-0.06762989558331389,1.4696,0.7003007853772549,1.8703999999999998,2.6708523523822802,0.20100283414956435,0.5368488924238692,2.134003459958411
07/1965,1.11,1.1772378382176136,-0.06723783821761353,1.241225,0.7692454578188942,-0.13122499999999993,-0.17058924257034044,0.23481768999630112,-0.04005737187858602,-0.13053187069175443
08/1965,0.673,0.7398457808519132,-0.06684578085191317,1.10135,0.7128560005358726,-0.42835,-0.6008927464705327,0.4980177336160814,-0.2992552437435973,-0.3016375027269354
09/1965,0.601,0.6674537234862128,-0.06645372348621281,0.9811249999999998,0.5971437928799059,-0.3801249999999998,-0.6365719689837727,0.6405581005041224,-0.40776133128641456,-0.2288106376973581
10/1965,0.653,0.7190616661205125,-0.06606166612051245,1.0651749999999998,0.7177788965795804,-0.41217499999999974,-0.5742367210350294,0.02839266879947819,-0.016304113032845943,-0.5579326080021835
11/1965,0.378,0.443669608754812,-0.06566960875481198,1.1773000000000002,0.8566425508927279,-0.7993000000000002,-0.9330612857918748,0.45145476914073,-0.42123496737132354,-0.5118263184205512
12/1965,2.473,2.538277551389111,-0.06527755138911129,1.7568750000000004,1.1904854721394125,0.7161249999999995,0.6015403100325589,0.372645135668278,0.22416107044202094,0.377379239590538
01/1966,1.517,1.581885494023411,-0.06488549402341115,1.7710499999999996,1.0785524315025208,-0.25404999999999966,-0.23554719509192995,0.4578573806761268,-0.10784702177039968,-0.12770017332153027
02/1966,2.729,2.7934934366577107,-0.06449343665771057,1.50955,0.790524507842736,1.2194500000000001,1.5425834213891227,0.3063342119821584,0.47254607680797867,1.0700373445811442
03/1966,1.846,1.9101013792920105,-0.06410137929201043,2.4803999999999995,1.153817897243755,-0.6343999999999994,-0.549826798072258,0.07621301374265012,-0.04190395731755831,-0.5079228407546996
04/1966,3.149,3.21270932192631,-0.06370932192630985,3.06675,1.5798369654809323,0.08225000000000016,0.05206233415038602,0.6299645155463744,0.032797423111261395,0.019264911039124623
05/1966,0.992,1.0553172645606097,-0.06331726456060971,2.13905,1.0653246676483183,-1.1470500000000001,-1.0767140148290086,0.5931579770742693,-0.6386615069234896,-0.4380525079055191
06/1966,0.88,0.9429252071949094,-0.06292520719490935,1.4696,0.7003007853772549,-0.5896,-0.8419239451264932,0.20100283414956435,-0.16922909910880743,-0.6726948460176857
07/1966,2.387,2.4495331498292092,-0.06253314982920921,1.241225,0.7692454578188942,1.145775,1.4894790581522723,0.23481768999630112,0.34975603173318287,1.1397230264190894
08/1966,0.795,0.8571410924635087,-0.06214109246350863,1.10135,0.7128560005358726,-0.30635,-0.4297501876531988,0.4980177336160814,-0.21402321447613176,-0.21572697317706702
09/1966,0.942,1.0037490350978082,-0.06174903509780827,0.9811249999999998,0.5971437928799059,-0.039124999999999854,-0.06552023225646833,0.6405581005041224,-0.041969515518792286,-0.023550716737676045
10/1966,0.801,0.862356977732108,-0.06135697773210791,1.0651749999999998,0.7177788965795804,-0.2641749999999997,-0.3680450919619793,0.02839266879947819,-0.010449782399349973,-0.35759530956262936
11/1966,1.133,1.1939649203664076,-0.06096492036640755,1.1773000000000002,0.8566425508927279,-0.04430000000000023,-0.05171351802900069,0.45145476914073,-0.023346314343237487,-0.028367203685763204
12/1966,1.576,1.6365728630007073,-0.06057286300070719,1.7568750000000004,1.1904854721394125,-0.18087500000000034,-0.15193381543325452,0.372645135668278,-0.05661739726472424,-0.09531641816853027
01/1967,2.282,2.3421808056350066,-0.06018080563500661,1.7710499999999996,1.0785524315025208,0.5109500000000005,0.4737368208314185,0.4578573806761268,0.21690389991570885,0.25683292091570964
02/1967,3.717,3.7767887482693068,-0.05978874826930669,1.50955,0.790524507842736,2.20745,2.7923865460210906,0.3063342119821584,0.8554035321249518,1.9369830138961388
03/1967,3.662,3.721396690903606,-0.05939669090360589,2.4803999999999995,1.153817897243755,1.1816000000000004,1.024078412046313,0.07621301374265012,0.07804810209083696,0.9460303099554759
04/1967,2.558,2.6170046335379054,-0.059004633537905526,3.06675,1.5798369654809323,-0.50875,-0.322026899683998,0.6299645155463744,-0.20286551985233073,-0.11916137983166727
05/1967,1.724,1.7826125761722054,-0.05861257617220539,2.13905,1.0653246676483183,-0.41505000000000014,-0.3895995395621639,0.5931579770742693,-0.2310940747557599,-0.158505464806404
06/1967,2.089,2.147220518806505,-0.05822051880650525,1.4696,0.7003007853772549,0.6194,0.8844770888930628,0.20100283414956435,0.17778240160786177,0.706694687285201
07/1967,1.281,1.3388284614408046,-0.05782846144080467,1.241225,0.7692454578188942,0.039774999999999894,0.05170651265563175,0.23481768999630112,0.012141603859559957,0.039564908796071795
08/1967,1.071,1.1284364040751043,-0.05743640407510431,1.10135,0.7128560005358726,-0.0303500000000001,-0.04257521852545985,0.4980177336160814,-0.021203213838258916,-0.02137200468720093
09/1967,1.947,2.004044346709404,-0.057044346709403726,0.9811249999999998,0.5971437928799059,0.9658750000000003,1.617491484491159,0.6405581005041224,1.03609727288725,0.581394211603909
10/1967,0.896,0.9526522893437036,-0.05665228934370359,1.0651749999999998,0.7177788965795804,-0.16917499999999974,-0.23569235708400804,0.02839266879947819,-0.006691935033254588,-0.22900042205075347
11/1967,0.552,0.6082602319780033,-0.05626023197800323,1.1773000000000002,0.8566425508927279,-0.6253000000000002,-0.7299427273935435,0.45145476914073,-0.329536125481407,-0.4004066019121365
12/1967,2.456,2.511868174612303,-0.05586817461230309,1.7568750000000004,1.1904854721394125,0.6991249999999996,0.5872604213670977,0.372645135668278,0.2188397393929522,0.36842068197414546
01/1968,2.831,2.8864761172466027,-0.05547611724660273,1.7710499999999996,1.0785524315025208,1.0599500000000004,0.9827524087293508,0.4578573806761268,0.4499604437139749,0.5327919650153758
02/1968,1.248,1.3030840598809021,-0.05508405988090215,1.50955,0.790524507842736,-0.26154999999999995,-0.33085628263916106,0.3063342119821584,-0.10135259862161367,-0.2295036840175474
03/1968,3.369,3.4236920025152022,-0.05469200251520201,2.4803999999999995,1.153817897243755,0.8886000000000007,0.7701388599732177,0.07621301374265012,0.058694603518887736,0.71144425645433
04/1968,3.872,3.926299945149501,-0.054299945149501205,3.06675,1.5798369654809323,0.80525,0.5097044933081856,0.6299645155463744,0.3210957441987014,0.18860874910948416
05/1968,1.865,1.918907887783801,-0.05390788778380107,2.13905,1.0653246676483183,-0.2740500000000001,-0.25724552178535365,0.5931579770742693,-0.15258723331361523,-0.10465828847173841
06/1968,1.189,1.2425158304181008,-0.05351583041810071,1.4696,0.7003007853772549,-0.28059999999999996,-0.4006849711711227,0.20100283414956435,-0.08053881480653215,-0.32014615636459054
07/1968,0.722,0.7751237730524001,-0.053123773052400125,1.241225,0.7692454578188942,-0.519225,-0.6749796111532488,0.23481768999630112,-0.15849715308560744,-0.5164824580676414
08/1968,0.916,0.9687317156866998,-0.052731715686699765,1.10135,0.7128560005358726,-0.18535000000000001,-0.26001043669502333,0.4980177336160814,-0.12948980839938312,-0.1305206282956402
09/1968,1.238,1.2903396583209994,-0.052339658320999405,0.9811249999999998,0.5971437928799059,0.2568750000000002,0.43017277088512146,0.6405581005041224,0.27555065300676845,0.154622117878353
10/1968,2.197,2.248947600955299,-0.051947600955299045,1.0651749999999998,0.7177788965795804,1.1318250000000003,1.5768435174027362,0.02839266879947819,0.04477079573822011,1.532072721664516
11/1968,1.162,1.2135555435895986,-0.051555543589598685,1.1773000000000002,0.8566425508927279,-0.015300000000000313,-0.01786042496261225,0.45145476914073,-0.008063174028251446,-0.009797250934360804
12/1968,0.998,1.0491634862238983,-0.051163486223898325,1.7568750000000004,1.1904854721394125,-0.7588750000000004,-0.6374500300589405,0.372645135668278,-0.2375426529330618,-0.39990737712587876
01/1969,1.415,1.465771428858198,-0.050771428858197964,1.7710499999999996,1.0785524315025208,-0.35604999999999953,-0.33011839721504294,0.4578573806761268,-0.15114714466188076,-0.17897125255316218
02/1969,1.156,1.2063793714924975,-0.050379371492497604,1.50955,0.790524507842736,-0.35355000000000003,-0.44723471124861564,0.3063342119821584,-0.13700329284141283,-0.3102314184072028
03/1969,1.507,1.5569873141267971,-0.049987314126797244,2.4803999999999995,1.153817897243755,-0.9733999999999996,-0.8436339931329386,0.07621301374265012,-0.06429588911240745,-0.7793381040205312
04/1969,4.318,4.3675952567610965,-0.049595256761096884,3.06675,1.5798369654809323,1.2512499999999998,0.7920121046282111,0.6299645155463744,0.49893952179897544,0.2930725828292357
05/1969,2.745,2.7942031993953966,-0.049203199395396524,2.13905,1.0653246676483183,0.60595,0.5687937380982849,0.5931579770742693,0.33738454306289045,0.23140919503539448
06/1969,1.117,1.1658111420296962,-0.048811142029696164,1.4696,0.7003007853772549,-0.3526,-0.5034979359762576,0.20100283414956435,-0.10120451211968368,-0.4022934238565739
07/1969,1.33,1.3784190846639959,-0.048419084663995804,1.241225,0.7692454578188942,0.08877500000000005,0.11540529631687552,0.23481768999630112,0.027099205094467345,0.08830609122240818
08/1969,0.535,0.5830270272982954,-0.04802702729829533,1.10135,0.7128560005358726,-0.56635,-0.7944802310344022,0.4980177336160814,-0.3956652440625338,-0.39881498697186846
09/1969,0.322,0.36963496993259515,-0.04763496993259514,0.9811249999999998,0.5971437928799059,-0.6591249999999997,-1.1037961172152033,0.6405581005041224,-0.7070455441871963,-0.396750573028007
10/1969,0.309,0.35624291256689467,-0.04724291256689467,1.0651749999999998,0.7177788965795804,-0.7561749999999998,-1.0534929399615782,0.02839266879947819,-0.029911476126917653,-1.0235814638346605
11/1969,0.522,0.5688508552011944,-0.046850855201194364,1.1773000000000002,0.8566425508927279,-0.6553000000000002,-0.7649631684967041,0.45145476914073,-0.3453462706348409,-0.4196168978618632
12/1969,0.525,0.5714587978354941,-0.046458797835494114,1.7568750000000004,1.1904854721394125,-1.2318750000000005,-1.03476693233913,0.372645135668278,-0.38560086388656295,-0.6491660684525671
01/1970,0.483,0.5290667404697935,-0.04606674046979353,1.7710499999999996,1.0785524315025208,-1.2880499999999997,-1.1942395773987824,0.4578573806761268,-0.5467914048075712,-0.6474481725912112
02/1970,0.696,0.7416746831040932,-0.04567468310409328,1.50955,0.790524507842736,-0.81355,-1.029126854295888,0.3063342119821584,-0.31525676394040836,-0.7138700903554797
03/1970,1.859,1.904282625738393,-0.04528262573839292,2.4803999999999995,1.153817897243755,-0.6213999999999995,-0.5385598554888102,0.07621301374265012,-0.04104526966760836,-0.4975145858212019
04/1970,7.198,7.242890568372693,-0.04489056837269256,3.06675,1.5798369654809323,4.1312500000000005,2.614985020775463,0.6299645155463744,1.6473477717738405,0.9676372490016225
05/1970,5.014,5.058498511006992,-0.0444985110069922,2.13905,1.0653246676483183,2.87495,2.6986608752300754,0.5931579770742693,1.6007322255609486,1.0979286496691267
06/1970,2.502,2.5461064536412916,-0.04410645364129184,1.4696,0.7003007853772549,1.0323999999999998,1.474223678678072,0.20100283414956435,0.29632313758468914,1.177900541093383
07/1970,0.975,1.0187143962755916,-0.043714396275591594,1.241225,0.7692454578188942,-0.26622500000000004,-0.3460858914329504,0.23481768999630112,-0.08126708956659606,-0.2648188018663543
08/1970,1.593,1.636322338909891,-0.04332233890989112,1.10135,0.7128560005358726,0.4916499999999999,0.689690483955264,0.4980177336160814,0.34347809171597893,0.34621239223928507
09/1970,0.88,0.9229302815441908,-0.04293028154419076,0.9811249999999998,0.5971437928799059,-0.1011249999999998,-0.16934782075234175,0.6405581005041224,-0.10847711838563263,-0.06087070236670912
10/1970,1.445,1.4875382241784905,-0.0425382241784904,1.0651749999999998,0.7177788965795804,0.3798250000000003,0.5291671318423736,0.02839266879947819,0.015024467113970324,0.5141426647284033
11/1970,2.302,2.34414616681279,-0.04214616681279004,1.1773000000000002,0.8566425508927279,1.1246999999999998,1.3129163369574892,0.45145476914073,0.5927223418022362,0.7201939951552531
12/1970,1.727,1.7687541094470896,-0.04175410944708946,1.7568750000000004,1.1904854721394125,-0.029875000000000318,-0.025094804345921318,0.372645135668278,-0.009351456770054742,-0.015743347575866574
01/1971,1.343,1.384362052081389,-0.0413620520813891,1.7710499999999996,1.0785524315025208,-0.4280499999999996,-0.3968745398901817,0.4578573806761268,-0.18171193729116158,-0.2151626025990201
02/1971,1.176,1.2169699947156887,-0.04096999471568874,1.50955,0.790524507842736,-0.33355,-0.42193505285525595,0.3063342119821584,-0.12925314192406517,-0.2926819109311908
03/1971,2.355,2.395577937349988,-0.04057793734998816,2.4803999999999995,1.153817897243755,-0.1253999999999995,-0.10868266153572029,0.07621301374265012,-0.008283033177209641,-0.10039962835851064
04/1971,3.185,3.225185879984288,-0.0401858799842878,3.06675,1.5798369654809323,0.11825000000000019,0.07484949560222669,0.6299645155463744,0.04715252623594722,0.027696969366279467
05/1971,1.882,1.9217938226185876,-0.03979382261858766,2.13905,1.0653246676483183,-0.2570500000000002,-0.2412879451739653,0.5931579770742693,-0.14312186945179645,-0.09816607572216884
06/1971,2.397,2.436401765252887,-0.03940176525288708,1.4696,0.7003007853772549,0.9273999999999998,1.324288105003917,0.20100283414956435,0.2661856623363432,1.0581024426675738
07/1971,1.491,1.530009707887187,-0.03900970788718694,1.241225,0.7692454578188942,0.24977500000000008,0.32470129977524725,0.23481768999630112,0.07624560915202006,0.2484556906232272
08/1971,0.719,0.7576176505214866,-0.03861765052148658,1.10135,0.7128560005358726,-0.3823500000000001,-0.536363584949243,0.4980177336160814,-0.2671185769706185,-0.26924500797862444
09/1971,0.42,0.45822559315578615,-0.038225593155786164,0.9811249999999998,0.5971437928799059,-0.5611249999999999,-0.9396815418507583,0.6405581005041224,-0.6019206235267067,-0.33776091832405153
10/1971,0.401,0.4388335357900859,-0.03783353579008586,1.0651749999999998,0.7177788965795804,-0.6641749999999997,-0.9253197651323849,0.02839266879947819,-0.026272297625014752,-0.8990474675073702
11/1971,0.611,0.6484414784243855,-0.0374414784243855,1.1773000000000002,0.8566425508927279,-0.5663000000000002,-0.6610691932239945,0.45145476914073,-0.2984428400129871,-0.3626263532110074
12/1971,3.166,3.203049421058685,-0.03704942105868492,1.7568750000000004,1.1904854721394125,1.4091249999999995,1.1836557715128364,0.372645135668278,0.4410835655599412,0.7425722059528952
01/1972,1.176,1.2126573636929847,-0.03665736369298478,1.7710499999999996,1.0785524315025208,-0.5950499999999996,-0.5517117041505728,0.4578573806761268,-0.2526052757507435,-0.2991064283998293
02/1972,0.686,0.7222653063272845,-0.03626530632728442,1.50955,0.790524507842736,-0.8235499999999999,-1.041776683492568,0.3063342119821584,-0.31913183939908224,-0.7226448440934856
03/1972,0.726,0.761873248961584,-0.03587324896158406,2.4803999999999995,1.153817897243755,-1.7543999999999995,-1.5205172360308483,0.07621301374265012,-0.11588320100555542,-1.4046340350252928
04/1972,1.428,1.4634811915958836,-0.0354811915958837,3.06675,1.5798369654809323,-1.63875,-1.0372905785889959,0.6299645155463744,-0.6534562568216352,-0.38383432176736065
05/1972,2.325,2.3600891342301837,-0.03508913423018356,2.13905,1.0653246676483183,0.18595000000000006,0.1745477276992757,0.5931579770742693,0.10353437706501278,0.07101335063426292
06/1972,2.062,2.0966970768644826,-0.034697076864482757,1.4696,0.7003007853772549,0.5923999999999998,0.845922227091137,0.20100283414956435,0.17003276511542992,0.675889461975707
