Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],storage,deficit,overflow
10.480,1.834,10.480,28.718,0,8.646
3.868,1.834,3.868,28.718,0,2.034
1.703,2.620,2.620,27.801,0,0.000
1.876,3.144,3.144,26.533,0,0.000
2.189,3.668,3.668,25.054,0,0.000
3.550,3.668,3.668,24.937,0,0.000
8.029,2.620,4.247,28.718,0,1.627
1.953,1.834,1.953,28.718,0,0.119
1.756,1.834,1.834,28.640,0,0.000
1.632,1.310,1.553,28.718,0,0.243
1.608,1.048,1.608,28.718,0,0.560
4.649,0.786,4.649,28.718,0,3.863
14.530,1.834,14.530,28.718,0,12.696
7.750,1.834,7.750,28.718,0,5.916
2.625,2.620,2.625,28.718,0,0.005
1.987,3.144,3.144,27.561,0,0.000
2.144,3.668,3.668,26.037,0,0.000
2.904,3.668,3.668,25.273,0,0.000
2.010,2.620,2.620,24.664,0,0.000
1.138,1.834,1.834,23.967,0,0.000
0.930,1.834,1.834,23.064,0,0.000
0.623,1.310,1.310,22.377,0,0.000
1.306,1.048,1.048,22.635,0,0.000
3.516,0.786,0.786,25.365,0,0.000
13.421,1.834,10.068,28.718,0,8.234
10.417,1.834,10.417,28.718,0,8.583
4.016,2.620,4.016,28.718,0,1.396
1.598,3.144,3.144,27.172,0,0.000
4.073,3.668,3.668,27.577,0,0.000
1.359,3.668,3.668,25.268,0,0.000
3.109,2.620,2.620,25.757,0,0.000
7.534,1.834,4.573,28.718,0,2.739
4.765,1.834,4.765,28.718,0,2.931
2.092,1.310,2.092,28.718,0,0.782
2.778,1.048,2.778,28.718,0,1.730
4.428,0.786,4.428,28.718,0,3.642
6.972,1.834,6.972,28.718,0,5.138
3.125,1.834,3.125,28.718,0,1.291
5.164,2.620,5.164,28.718,0,2.544
2.097,3.144,3.144,27.671,0,0.000
1.085,3.668,3.668,25.089,0,0.000
0.888,3.668,3.668,22.309,0,0.000
0.802,2.620,2.620,20.490,0,0.000
0.791,1.834,1.834,19.447,0,0.000
4.717,1.834,1.834,22.331,0,0.000
1.882,1.310,1.310,22.902,0,0.000
1.022,1.048,1.048,22.877,0,0.000
0.941,0.786,0.786,23.031,0,0.000
3.724,1.834,1.834,24.921,0,0.000
2.951,1.834,1.834,26.038,0,0.000
4.008,2.620,2.620,27.426,0,0.000
2.144,3.144,3.144,26.427,0,0.000
2.951,3.668,3.668,25.710,0,0.000
2.063,3.668,3.668,24.105,0,0.000
2.725,2.620,2.620,24.210,0,0.000
2.933,1.834,1.834,25.309,0,0.000
2.504,1.834,1.834,25.979,0,0.000
1.325,1.310,1.310,25.994,0,0.000
1.522,1.048,1.048,26.468,0,0.000
3.532,0.786,1.282,28.718,0,0.496
6.872,1.834,6.872,28.718,0,5.038
5.850,1.834,5.850,28.718,0,4.016
1.813,2.620,2.620,27.911,0,0.000
3.080,3.144,3.144,27.847,0,0.000
1.837,3.668,3.668,26.016,0,0.000
0.865,3.668,3.668,23.213,0,0.000
1.256,2.620,2.620,21.849,0,0.000
1.162,1.834,1.834,21.177,0,0.000
1.146,1.834,1.834,20.488,0,0.000
5.083,1.310,1.310,24.261,0,0.000
2.313,1.048,1.048,25.526,0,0.000
3.445,0.786,0.786,28.185,0,0.000
1.574,1.834,1.834,27.925,0,0.000
1.771,1.834,1.834,27.862,0,0.000
2.452,2.620,2.620,27.694,0,0.000
2.778,3.144,3.144,27.328,0,0.000
1.335,3.668,3.668,24.995,0,0.000
0.907,3.668,3.668,22.234,0,0.000
1.982,2.620,2.620,21.595,0,0.000
8.191,1.834,1.834,27.953,0,0.000
19.295,1.834,18.530,28.718,0,16.696
6.349,1.310,6.349,28.718,0,5.039
3.508,1.048,3.508,28.718,0,2.460
2.092,0.786,2.092,28.718,0,1.306
4.108,1.834,4.108,28.718,0,2.274
1.795,1.834,1.834,28.679,0,0.000
1.556,2.620,2.620,27.615,0,0.000
1.527,3.144,3.144,25.998,0,0.000
1.992,3.668,3.668,24.322,0,0.000
1.540,3.668,3.668,22.194,0,0.000
0.796,2.620,2.620,20.370,0,0.000
1.012,1.834,1.834,19.548,0,0.000
3.642,1.834,1.834,21.356,0,0.000
12.509,1.310,5.147,28.718,0,3.837
2.830,1.048,2.830,28.718,0,1.782
2.168,0.786,2.168,28.718,0,1.382
5.385,1.834,5.385,28.718,0,3.551
1.482,1.834,1.834,28.366,0,0.000
1.685,2.620,2.620,27.431,0,0.000
1.046,3.144,3.144,25.333,0,0.000
1.099,3.668,3.668,22.763,0,0.000
0.878,3.668,3.668,19.973,0,0.000
0.710,2.620,2.620,18.062,0,0.000
0.946,1.834,1.834,17.175,0,0.000
2.347,1.834,1.834,17.687,0,0.000
1.895,1.310,1.310,18.272,0,0.000
5.874,1.048,1.048,23.098,0,0.000
6.344,0.786,0.786,28.656,0,0.000
4.131,1.834,4.069,28.718,0,2.235
2.639,1.834,2.639,28.718,0,0.805
2.552,2.620,2.620,28.650,0,0.000
2.300,3.144,3.144,27.805,0,0.000
4.097,3.668,3.668,28.234,0,0.000
3.330,3.668,3.668,27.896,0,0.000
2.168,2.620,2.620,27.444,0,0.000
4.723,1.834,3.449,28.718,0,1.615
3.666,1.834,3.666,28.718,0,1.832
2.765,1.310,2.765,28.718,0,1.455
1.401,1.048,1.401,28.718,0,0.353
5.926,0.786,5.926,28.718,0,5.140
4.118,1.834,4.118,28.718,0,2.284
5.676,1.834,5.676,28.718,0,3.842
2.533,2.620,2.620,28.631,0,0.000
1.637,3.144,3.144,27.125,0,0.000
2.859,3.668,3.668,26.316,0,0.000
4.357,3.668,3.668,27.005,0,0.000
6.157,2.620,4.445,28.718,0,1.825
2.155,1.834,2.155,28.718,0,0.321
3.485,1.834,3.485,28.718,0,1.651
4.885,1.310,4.885,28.718,0,3.575
1.377,1.048,1.377,28.718,0,0.329
5.966,0.786,5.966,28.718,0,5.180
8.191,1.834,8.191,28.718,0,6.357
2.631,1.834,2.631,28.718,0,0.797
1.267,2.620,2.620,27.365,0,0.000
1.482,3.144,3.144,25.703,0,0.000
1.401,3.668,3.668,23.436,0,0.000
4.189,3.668,3.668,23.957,0,0.000
2.696,2.620,2.620,24.033,0,0.000
1.808,1.834,1.834,24.007,0,0.000
5.119,1.834,1.834,27.292,0,0.000
1.482,1.310,1.310,27.465,0,0.000
5.172,1.048,3.918,28.718,0,2.870
2.591,0.786,2.591,28.718,0,1.805
7.506,1.834,7.506,28.718,0,5.672
6.983,1.834,6.983,28.718,0,5.149
1.028,2.620,2.620,27.126,0,0.000
8.969,3.144,7.377,28.718,0,4.233
1.876,3.668,3.668,26.926,0,0.000
1.674,3.668,3.668,24.932,0,0.000
2.754,2.620,2.620,25.067,0,0.000
3.009,1.834,1.834,26.242,0,0.000
3.574,1.834,1.834,27.982,0,0.000
2.649,1.310,1.913,28.718,0,0.603
1.895,1.048,1.895,28.718,0,0.847
15.158,0.786,15.158,28.718,0,14.372
2.581,1.834,2.581,28.718,0,0.747
3.656,1.834,3.656,28.718,0,1.822
1.430,2.620,2.620,27.528,0,0.000
4.612,3.144,3.422,28.718,0,0.278
4.223,3.668,4.223,28.718,0,0.555
2.250,3.668,3.668,27.300,0,0.000
6.570,2.620,5.152,28.718,0,2.532
6.646,1.834,6.646,28.718,0,4.812
2.754,1.834,2.754,28.718,0,0.920
4.060,1.310,4.060,28.718,0,2.750
2.999,1.048,2.999,28.718,0,1.951
5.288,0.786,5.288,28.718,0,4.502
6.862,1.834,6.862,28.718,0,5.028
3.143,1.834,3.143,28.718,0,1.309
1.359,2.620,2.620,27.457,0,0.000
1.261,3.144,3.144,25.574,0,0.000
2.381,3.668,3.668,24.287,0,0.000
0.744,3.668,3.668,21.363,0,0.000
1.012,2.620,2.620,19.755,0,0.000
0.878,1.834,1.834,18.798,0,0.000
2.045,1.834,1.834,19.009,0,0.000
6.496,1.310,1.310,24.195,0,0.000
3.758,1.048,1.048,26.905,0,0.000
4.707,0.786,2.894,28.718,0,2.108
8.488,1.834,8.488,28.718,0,6.654
2.250,1.834,2.250,28.718,0,0.416
1.430,2.620,2.620,27.528,0,0.000
0.802,3.144,3.144,25.185,0,0.000
5.335,3.668,3.668,26.852,0,0.000
1.256,3.668,3.668,24.440,0,0.000
0.773,2.620,2.620,22.593,0,0.000
1.685,1.834,1.834,22.443,0,0.000
1.277,1.834,1.834,21.887,0,0.000
2.434,1.310,1.310,23.010,0,0.000
2.539,1.048,1.048,24.501,0,0.000
3.027,0.786,0.786,26.742,0,0.000
8.349,1.834,6.373,28.718,0,4.539
3.301,1.834,3.301,28.718,0,1.467
3.393,2.620,3.393,28.718,0,0.773
5.740,3.144,5.740,28.718,0,2.596
2.662,3.668,3.668,27.712,0,0.000
2.702,3.668,3.668,26.746,0,0.000
2.596,2.620,2.620,26.722,0,0.000
1.574,1.834,1.834,26.462,0,0.000
0.901,1.834,1.834,25.530,0,0.000
0.836,1.310,1.310,25.055,0,0.000
1.669,1.048,1.048,25.676,0,0.000
2.213,0.786,0.786,27.103,0,0.000
5.356,1.834,3.741,28.718,0,1.907
2.644,1.834,2.644,28.718,0,0.810
1.853,2.620,2.620,27.951,0,0.000
3.800,3.144,3.144,28.607,0,0.000
0.773,3.668,3.668,25.711,0,0.000
0.512,3.668,3.668,22.556,0,0.000
0.773,2.620,2.620,20.709,0,0.000
0.744,1.834,1.834,19.618,0,0.000
3.043,1.834,1.834,20.828,0,0.000
4.357,1.310,1.310,23.875,0,0.000
1.493,1.048,1.048,24.319,0,0.000
4.914,0.786,0.786,28.448,0,0.000
8.023,1.834,7.753,28.718,0,5.919
3.014,1.834,3.014,28.718,0,1.180
5.653,2.620,5.653,28.718,0,3.033
1.267,3.144,3.144,26.841,0,0.000
2.173,3.668,3.668,25.346,0,0.000
2.980,3.668,3.668,24.658,0,0.000
2.486,2.620,2.620,24.524,0,0.000
3.369,1.834,1.834,26.059,0,0.000
3.858,1.834,1.834,28.083,0,0.000
7.682,1.310,7.047,28.718,0,5.737
2.712,1.048,2.712,28.718,0,1.664
5.054,0.786,5.054,28.718,0,4.268
15.839,1.834,15.839,28.718,0,14.005
3.440,1.834,3.440,28.718,0,1.606
3.758,2.620,3.758,28.718,0,1.138
2.039,3.144,3.144,27.613,0,0.000
2.754,3.668,3.668,26.699,0,0.000
2.696,3.668,3.668,25.728,0,0.000
1.416,2.620,2.620,24.524,0,0.000
2.596,1.834,1.834,25.287,0,0.000
7.779,1.834,4.348,28.718,0,2.514
3.038,1.310,3.038,28.718,0,1.728
3.004,1.048,3.004,28.718,0,1.956
5.322,0.786,5.322,28.718,0,4.536
13.503,1.834,13.503,28.718,0,11.669
2.168,1.834,2.168,28.718,0,0.334
0.946,2.620,2.620,27.044,0,0.000
0.917,3.144,3.144,24.817,0,0.000
0.783,3.668,3.668,21.932,0,0.000
1.022,3.668,3.668,19.287,0,0.000
1.064,2.620,2.620,17.731,0,0.000
2.389,1.834,1.834,18.286,0,0.000
8.814,1.834,1.834,25.266,0,0.000
6.084,1.310,2.632,28.718,0,1.322
2.021,1.048,2.021,28.718,0,0.973
4.817,0.786,4.817,28.718,0,4.031
1.238,1.834,1.834,28.122,0,0.000
1.748,1.834,1.834,28.035,0,0.000
0.725,2.620,2.620,26.141,0,0.000
0.773,3.144,3.144,23.769,0,0.000
0.633,3.668,3.668,20.735,0,0.000
0.512,3.668,3.668,17.579,0,0.000
1.424,2.620,2.620,16.384,0,0.000
2.552,1.834,1.834,17.101,0,0.000
3.771,1.834,1.834,19.039,0,0.000
2.300,1.310,1.310,20.028,0,0.000
3.987,1.048,1.048,22.967,0,0.000
6.128,0.786,0.786,28.309,0,0.000
3.737,1.834,3.328,28.718,0,1.494
2.707,1.834,2.707,28.718,0,0.873
1.992,2.620,2.620,28.090,0,0.000
1.564,3.144,3.144,26.510,0,0.000
0.854,3.668,3.668,23.696,0,0.000
2.441,3.668,3.668,22.469,0,0.000
1.934,2.620,2.620,21.783,0,0.000
3.335,1.834,1.834,23.284,0,0.000
1.992,1.834,1.834,23.442,0,0.000
3.235,1.310,1.310,25.367,0,0.000
1.214,1.048,1.048,25.534,0,0.000
1.477,0.786,0.786,26.225,0,0.000
1.296,1.834,1.834,25.686,0,0.000
2.039,1.834,1.834,25.891,0,0.000
2.773,2.620,2.620,26.044,0,0.000
1.430,3.144,3.144,24.330,0,0.000
1.196,3.668,3.668,21.857,0,0.000
0.512,3.668,3.668,18.702,0,0.000
0.528,2.620,2.620,16.610,0,0.000
1.330,1.834,1.834,16.106,0,0.000
4.399,1.834,1.834,18.671,0,0.000
7.240,1.310,1.310,24.601,0,0.000
6.623,1.048,2.506,28.718,0,1.458
10.023,0.786,10.023,28.718,0,9.237
5.340,1.834,5.340,28.718,0,3.506
3.214,1.834,3.214,28.718,0,1.380
0.820,2.620,2.620,26.918,0,0.000
1.196,3.144,3.144,24.970,0,0.000
0.844,3.668,3.668,22.145,0,0.000
0.783,3.668,3.668,19.260,0,0.000
0.930,2.620,2.620,17.571,0,0.000
3.259,1.834,1.834,18.995,0,0.000
1.727,1.834,1.834,18.888,0,0.000
2.788,1.310,1.310,20.366,0,0.000
2.168,1.048,1.048,21.486,0,0.000
3.666,0.786,0.786,24.367,0,0.000
1.028,1.834,1.834,23.560,0,0.000
1.109,1.834,1.834,22.835,0,0.000
1.574,2.620,2.620,21.789,0,0.000
2.381,3.144,3.144,21.026,0,0.000
1.958,3.668,3.668,19.316,0,0.000
1.493,3.668,3.668,17.141,0,0.000
1.146,2.620,2.620,15.667,0,0.000
1.056,1.834,1.834,14.889,0,0.000
6.118,1.834,1.834,19.173,0,0.000
4.171,1.310,1.310,22.034,0,0.000
2.184,1.048,1.048,23.170,0,0.000
3.091,0.786,0.786,25.474,0,0.000
2.883,1.834,1.834,26.523,0,0.000
2.097,1.834,1.834,26.786,0,0.000
1.779,2.620,2.620,25.945,0,0.000
3.096,3.144,3.144,25.897,0,0.000
3.075,3.668,3.668,25.304,0,0.000
2.226,3.668,3.668,23.862,0,0.000
1.742,2.620,2.620,22.984,0,0.000
2.331,1.834,1.834,23.481,0,0.000
4.828,1.834,1.834,26.475,0,0.000
5.624,1.310,3.381,28.718,0,2.071
5.758,1.048,5.758,28.718,0,4.710
2.662,0.786,2.662,28.718,0,1.876
9.337,1.834,9.337,28.718,0,7.503
2.116,1.834,2.116,28.718,0,0.282
2.278,2.620,2.620,28.376,0,0.000
1.464,3.144,3.144,26.696,0,0.000
0.872,3.668,3.668,23.901,0,0.000
6.641,3.668,3.668,26.874,0,0.000
2.654,2.620,2.620,26.908,0,0.000
6.013,1.834,4.203,28.718,0,2.369
2.754,1.834,2.754,28.718,0,0.920
1.685,1.310,1.685,28.718,0,0.375
0.557,1.048,1.048,28.227,0,0.000
1.051,0.786,0.786,28.492,0,0.000
3.038,1.834,2.812,28.718,0,0.978
2.265,1.834,2.265,28.718,0,0.431
1.819,2.620,2.620,27.917,0,0.000
6.176,3.144,5.374,28.718,0,2.230
1.343,3.668,3.668,26.393,0,0.000
2.730,3.668,3.668,25.455,0,0.000
4.194,2.620,2.620,27.030,0,0.000
3.062,1.834,1.834,28.257,0,0.000
1.876,1.834,1.834,28.300,0,0.000
1.175,1.310,1.310,28.164,0,0.000
4.160,1.048,3.607,28.718,0,2.559
6.257,0.786,6.257,28.718,0,5.471
3.729,1.834,3.729,28.718,0,1.895
1.800,1.834,1.834,28.684,0,0.000
0.783,2.620,2.620,26.847,0,0.000
0.936,3.144,3.144,24.639,0,0.000
1.109,3.668,3.668,22.080,0,0.000
0.778,3.668,3.668,19.190,0,0.000
1.122,2.620,2.620,17.692,0,0.000
0.970,1.834,1.834,16.828,0,0.000
3.824,1.834,1.834,18.817,0,0.000
2.765,1.310,1.310,20.272,0,0.000
2.197,1.048,1.048,21.421,0,0.000
6.954,0.786,0.786,27.589,0,0.000
1.813,1.834,1.834,27.568,0,0.000
0.917,1.834,1.834,26.651,0,0.000
0.975,2.620,2.620,25.006,0,0.000
1.603,3.144,3.144,23.465,0,0.000
1.219,3.668,3.668,21.017,0,0.000
4.683,3.668,3.668,22.032,0,0.000
4.544,2.620,2.620,23.956,0,0.000
6.194,1.834,1.834,28.316,0,0.000
3.829,1.834,3.427,28.718,0,1.593
3.296,1.310,3.296,28.718,0,1.986
3.997,1.048,3.997,28.718,0,2.949
8.517,0.786,8.517,28.718,0,7.731
3.277,1.834,3.277,28.718,0,1.443
1.685,1.834,1.834,28.569,0,0.000
1.185,2.620,2.620,27.134,0,0.000
1.401,3.144,3.144,25.390,0,0.000
0.668,3.668,3.668,22.390,0,0.000
0.423,3.668,3.668,19.145,0,0.000
0.662,2.620,2.620,17.187,0,0.000
