Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
23,22.274058935212565,0.22772277227722773,0.22619094774279247,22.274058935212565,22.2921137371442
24,22.33862407282828,0.2376237623762376,0.2316871505896113,22.33862407282828,22.40771392695191
25,22.42660465880533,0.24752475247524752,0.2392566600802764,22.42660465880533,22.521550333731476
26,22.566131561165093,0.25742574257425743,0.2514411487084634,22.566131561165093,22.633798969267644
27,22.653576148610682,0.26732673267326734,0.2591837599810154,22.653576148610682,22.744619238395263
28,22.66306521672584,0.27722772277227725,0.26002865571947237,22.66306521672584,22.85415634426684
29,22.681594938956167,0.2871287128712871,0.2616811143124146,22.681594938956167,22.96254329387711
30,22.833748995555766,0.297029702970297,0.2753748600680891,22.833748995555766,23.06990258333797
31,23.084912933770056,0.3069306930693069,0.2984209888338285,23.084912933770056,23.17634762464378
32,23.202216596764657,0.31683168316831684,0.30934868647569563,23.202216596764657,23.28198396233657
33,23.365005942957737,0.32673267326732675,0.32466064442142034,23.365005942957737,23.38691031837145
34,23.536447776643627,0.33663366336633666,0.34094288713415655,23.536447776643627,23.491219495744033
35,23.561915208909,0.3465346534653465,0.3433733148738526,23.561915208909,23.59499916546838
36,23.596107620212855,0.3564356435643564,0.34664064858407784,23.596107620212855,23.698332556846683
37,23.656896118138548,0.36633663366336633,0.35246072773888926,23.656896118138548,23.80129906733125
38,23.87592044364112,0.37623762376237624,0.37352997336708793,23.87592044364112,23.90397480540922
39,23.95786978944389,0.38613861386138615,0.38144355104231076,23.95786978944389,24.006433077665612
40,24.088966457214156,0.39603960396039606,0.394124806400585,24.088966457214156,24.10874482936942
41,24.116518958551865,0.40594059405940597,0.396792317764934,24.116518958551865,24.21097904648102
42,24.227947114918436,0.4158415841584158,0.40758415481846033,24.227947114918436,24.313203125822202
43,24.430397824090846,0.42574257425742573,0.4271855177481731,24.430397824090846,24.415483219224512
44,24.650570300754566,0.43564356435643564,0.44844515732911333,24.650570300754566,24.517884556733684
45,24.672373675853606,0.44554455445544555,0.45054497360344703,24.672373675853606,24.62047175336333
46,24.808409460531266,0.45544554455445546,0.46361632327389934,24.808409460531266,24.72330910343428
47,24.98461635637591,0.46534653465346537,0.4804548412017966,24.98461635637591,24.826460866186547
48,25.06645731401727,0.4752475247524752,0.4882328658322208,25.06645731401727,24.929991546094524
49,25.088169694881174,0.48514851485148514,0.4902912931263594,25.088169694881174,25.03396617114123
50,25.33025323077277,0.49504950495049505,0.5130798958809101,25.33025323077277,25.138450572206864
51,25.343222044260592,0.504950495049505,0.5142916196642557,25.343222044260592,25.24351166669555
52,25.401415126638938,0.5148514851485149,0.5197164445873166,25.401415126638938,25.34921774955973
53,25.43480358635844,0.5247524752475248,0.5228195892737508,25.43480358635844,25.455638794984257
54,25.480520352353466,0.5346534653465347,0.5270571019513216,25.480520352353466,25.56284677216399
55,25.71163624724528,0.5445544554455446,0.5482633858541865,25.71163624724528,25.67091597885476
