Monat,Rohdaten,Trendbereinigte Zeitreihe,Trendkomponente,Saisonale Komponente (Mittel),Saisonale Komponente (Standardabweichung),Saisonbereinigte Zeitreihe,Normierte Zeitreihe,Autokorrelation (Saisonfigur),Autokorrelative Komponente,Zufallskomponente
04/1962,2.488,2.553724787515354,-0.06572478751535415,1.9217,1.0452291423415252,0.5663,0.5417950735006998,0.4773004785589224,0.2585990478627505,0.28319602563794927
05/1962,1.075,1.140412555745685,-0.06541255574568505,1.0813749999999998,0.6385446220703765,-0.0063749999999997975,-0.009983640578366947,0.47329741678178383,-0.00472523129581887,-0.005258409282548076
06/1962,0.27,0.33510032397601597,-0.06510032397601595,0.7061249999999998,0.4687236492593478,-0.43612499999999976,-0.9304523052957565,0.027757324950104356,-0.02582686698866802,-0.9046254383070885
07/1962,0.182,0.2467880922063469,-0.0647880922063469,0.6743750000000002,0.6537425979504472,-0.4923750000000002,-0.7531634033695347,0.25228601794056055,-0.19001259589466007,-0.5631508074748746
08/1962,0.098,0.16247586043667772,-0.06447586043667772,0.61005,0.5558766927116121,-0.51205,-0.9211575277642566,0.31423230208444264,-0.28945745053177624,-0.6317000772324803
09/1962,0.111,0.17516362866700852,-0.06416362866700852,0.510525,0.4163669647978811,-0.399525,-0.9595501895640142,0.4668944232107838,-0.44800863229828863,-0.5115415572657256
10/1962,0.081,0.1448513968973394,-0.06385139689733939,0.5773,0.48070090492945816,-0.4963,-1.0324507295712935,-0.15721433083886638,0.16231605057365028,-1.1947667801449438
11/1962,0.034,0.09753916512767036,-0.06353916512767036,0.7489750000000002,0.6103310367128646,-0.7149750000000001,-1.171454435367943,0.23947181012315255,-0.2805303141143569,-0.8909241212535861
12/1962,0.058,0.12122693335800117,-0.06322693335800117,1.1226999999999998,0.7247318538604468,-1.0646999999999998,-1.4690950788607349,0.33621641135349795,-0.49393387535164035,-0.9751612035090945
01/1963,0.019,0.08191470158833203,-0.06291470158833203,0.9439749999999998,0.5705246045307775,-0.9249749999999998,-1.6212710068143978,0.18374351485661938,-0.2978980333272076,-1.3233729734871902
02/1963,0.008,0.07060246981866292,-0.06260246981866291,0.8634000000000001,0.5855764168748602,-0.8554,-1.460782871969385,0.3021719525772581,-0.4414076127144039,-1.0193752592549812
03/1963,0.833,0.8952902380489937,-0.062290238048993696,1.498925,0.7194451816330415,-0.6659250000000001,-0.9256090901720156,-0.2206835666783586,0.20426671536907084,-1.1298758055410865
04/1963,1.471,1.5329780062793246,-0.06197800627932448,1.9217,1.0452291423415252,-0.4506999999999999,-0.43119731525121896,0.4773004785589224,-0.20581068492272933,-0.22538663032848963
05/1963,0.726,0.7876657745096555,-0.06166577450965549,1.0813749999999998,0.6385446220703765,-0.3553749999999998,-0.5565390228293747,0.47329741678178383,-0.26340848184340127,-0.29313054098597346
06/1963,0.415,0.47635354273998626,-0.06135354273998628,0.7061249999999998,0.4687236492593478,-0.2911249999999998,-0.6211015818382966,0.027757324950104356,-0.01724011843410943,-0.6038614634041871
07/1963,0.501,0.5620413109703172,-0.061041310970317175,0.6743750000000002,0.6537425979504472,-0.17337500000000017,-0.2652037675738881,0.25228601794056055,-0.06690720246405017,-0.1982965651098379
08/1963,0.148,0.2087290792006481,-0.0607290792006481,0.61005,0.5558766927116121,-0.46204999999999996,-0.8312095219284733,0.31423230208444264,-0.2611928815900932,-0.5700166403383802
09/1963,0.334,0.39441684743097893,-0.060416847430978915,0.510525,0.4163669647978811,-0.176525,-0.42396495141177043,0.4668944232107838,-0.19794687145098652,-0.2260180799607839
10/1963,0.563,0.6231046156613097,-0.06010461566130976,0.5773,0.48070090492945816,-0.01430000000000009,-0.029748227751097298,-0.15721433083886638,0.004676847719530956,-0.03442507547062825
11/1963,0.491,0.5507923838916406,-0.059792383891640655,0.7489750000000002,0.6103310367128646,-0.2579750000000002,-0.4226804545110602,0.23947181012315255,-0.10122005354544042,-0.3214604009656198
12/1963,0.458,0.5174801521219714,-0.059480152121971386,1.1226999999999998,0.7247318538604468,-0.6646999999999998,-0.9171668065358604,0.33621641135349795,-0.3083665323060349,-0.6088002742298255
01/1964,0.137,0.19616792035230235,-0.05916792035230234,0.9439749999999998,0.5705246045307775,-0.8069749999999998,-1.4144438181832468,0.18374351485661938,-0.25989487872020683,-1.15454893946304
02/1964,0.174,0.23285568858263328,-0.05885568858263329,0.8634000000000001,0.5855764168748602,-0.6894,-1.1773015103293125,0.3021719525772581,-0.3557474961483634,-0.8215540141809492
03/1964,0.445,0.503543456812964,-0.05854345681296397,1.498925,0.7194451816330415,-1.053925,-1.4649135568713316,-0.2206835666783586,0.323282348605846,-1.7881959054771777
04/1964,2.358,2.416231225043295,-0.05823122504329481,1.9217,1.0452291423415252,0.43630000000000013,0.4174204318706611,0.4773004785589224,0.1992349718921386,0.21818545997852248
05/1964,0.713,0.7709189932736258,-0.05791899327362582,1.0813749999999998,0.6385446220703765,-0.3683749999999998,-0.5768978193029081,0.47329741678178383,-0.2730442476231107,-0.3038535716797974
06/1964,0.182,0.23960676150395666,-0.05760676150395666,0.7061249999999998,0.4687236492593478,-0.5241249999999997,-1.1181961926354564,0.027757324950104356,-0.031038135076951853,-1.0871580575585047
07/1964,0.098,0.15529452973428748,-0.057294529734287475,0.6743750000000002,0.6537425979504472,-0.5763750000000002,-0.8816543419489525,0.25228601794056055,-0.22242906313030655,-0.659225278818646
08/1964,0.251,0.3079822979646183,-0.05698229796461829,0.61005,0.5558766927116121,-0.35905,-0.6459166299067598,0.31423230208444264,-0.20296786957022608,-0.44294876033653374
09/1964,0.084,0.14067006619494915,-0.056670066194949145,0.510525,0.4163669647978811,-0.426525,-1.0243968327483663,0.4668944232107838,-0.47828516836500223,-0.5461116643833641
10/1964,0.445,0.50135783442528,-0.05635783442528003,0.5773,0.48070090492945816,-0.13230000000000003,-0.27522311408882155,-0.15721433083886638,0.04326901771286306,-0.3184921318016846
11/1964,0.634,0.690045602655611,-0.05604560265561098,0.7489750000000002,0.6103310367128646,-0.11497500000000016,-0.18838137516196987,0.23947181012315255,-0.045112028903525614,-0.14326934625844426
12/1964,1.249,1.3047333708859419,-0.05573337088594177,1.1226999999999998,0.7247318538604468,0.1263000000000003,0.17427135198657961,0.33621641135349795,0.058592888566650084,0.11567846341992953
01/1965,0.687,0.7424211391162727,-0.055421139116272666,0.9439749999999998,0.5705246045307775,-0.25697499999999973,-0.45041878642788136,0.18374351485661938,-0.08276153097571189,-0.3676572554521695
02/1965,0.345,0.4001089073466034,-0.05510890734660345,0.8634000000000001,0.5855764168748602,-0.5184000000000001,-0.8852815534591176,0.3021719525772581,-0.2675072555893699,-0.6177742978697478
03/1965,1.908,1.9627966755769344,-0.05479667557693446,1.498925,0.7194451816330415,0.40907499999999986,0.5685978729768625,-0.2206835666783586,-0.1254802066142623,0.6940780795911248
04/1965,4.309,4.363484443807265,-0.05448444380726514,1.9217,1.0452291423415252,2.3873,2.2839967843337816,0.4773004785589224,1.0901527581895538,1.1938440261442278
05/1965,3.521,3.575172212037596,-0.05417221203759626,1.0813749999999998,0.6385446220703765,2.4396250000000004,3.820602218980273,0.47329741678178383,1.8082811607941145,2.0123210581861586
06/1965,2.06,2.113859980267927,-0.05385998026792693,0.7061249999999998,0.4687236492593478,1.3538750000000004,2.8884290394549574,0.027757324950104356,0.08017506344346904,2.808253976011488
07/1965,0.461,0.5145477484982579,-0.053547748498257886,0.6743750000000002,0.6537425979504472,-0.21337500000000015,-0.3263899288021823,0.25228601794056055,-0.08234361543340565,-0.24404631336877666
08/1965,0.238,0.2912355167285886,-0.05323551672858862,0.61005,0.5558766927116121,-0.37205,-0.6693031114240634,0.31423230208444264,-0.21031665749506367,-0.4589864539289997
09/1965,0.319,0.37192328495891946,-0.05292328495891946,0.510525,0.4163669647978811,-0.191525,-0.45999086429196623,0.4668944232107838,-0.21476716926582748,-0.24522369502613875
10/1965,0.295,0.34761105318925034,-0.052611053189250356,0.5773,0.48070090492945816,-0.28230000000000005,-0.5872674611283017,-0.15721433083886638,0.09232686092472593,-0.6795943220530277
11/1965,0.203,0.2552988214195814,-0.052298821419581365,0.7489750000000002,0.6103310367128646,-0.5459750000000001,-0.8945555234099273,0.23947181012315255,-0.21422083044663945,-0.6803346929632879
12/1965,1.473,1.5249865896499122,-0.051986589649912096,1.1226999999999998,0.7247318538604468,0.3503000000000003,0.48335118448850944,0.33621641135349795,0.16251060067218917,0.3208405838163203
01/1966,0.882,0.933674357880243,-0.051674357880242994,0.9439749999999998,0.5705246045307775,-0.06197499999999978,-0.10862809335097919,0.18374351485661938,-0.01995970768448188,-0.0886683856664973
02/1966,2.431,2.4823621261105737,-0.05136212611057367,0.8634000000000001,0.5855764168748602,1.5676,2.677020376548057,0.3021719525772581,0.8089204742706331,1.8680999022774238
03/1966,1.324,1.3750498943409046,-0.05104989434090457,1.498925,0.7194451816330415,-0.174925,-0.24313874700355118,-0.2206835666783586,0.05365672588645075,-0.2967954728900019
04/1966,1.874,1.9247376625712356,-0.050737662571235465,1.9217,1.0452291423415252,-0.047699999999999854,-0.04563592619809871,0.4773004785589224,-0.021782049413832178,-0.023853876784266533
05/1966,0.606,0.6564254308015663,-0.05042543080156636,1.0813749999999998,0.6385446220703765,-0.47537499999999977,-0.7444663748927586,0.47329741678178383,-0.35235401211764167,-0.3921123627751169
06/1966,1.092,1.1421131990318973,-0.05011319903189726,0.7061249999999998,0.4687236492593478,0.3858750000000003,0.8232462787182586,0.027757324950104356,0.022851114472346886,0.8003951642459117
07/1966,1.979,2.028800967262228,-0.049800967262227935,0.6743750000000002,0.6537425979504472,1.304625,1.995624889811584,0.25228601794056055,0.5034682567536345,1.4921566330579497
08/1966,0.604,0.6534887354925589,-0.049488735492558944,0.61005,0.5558766927116121,-0.00605,-0.010883708706129777,0.31423230208444264,-0.0034200128419436503,-0.0074636958641861265
09/1966,0.855,0.9041765037228898,-0.04917650372288984,0.510525,0.4163669647978811,0.344475,0.8273350892936956,0.4668944232107838,0.3862781393178223,0.4410569499758733
10/1966,0.48,0.5288642719532207,-0.04886427195322074,0.5773,0.48070090492945816,-0.09730000000000005,-0.20241276644627623,-0.15721433083886638,0.03182218763009506,-0.2342349540763713
11/1966,0.522,0.5705520401835515,-0.048552040183551526,0.7489750000000002,0.6103310367128646,-0.22697500000000015,-0.3718883464004182,0.23947181012315255,-0.08905677547621413,-0.2828315709242041
12/1966,0.923,0.9712398084138825,-0.04823980841388242,1.1226999999999998,0.7247318538604468,-0.19969999999999977,-0.27555018995819336,0.33621641135349795,-0.09264449601551844,-0.18290569394267492
01/1967,1.368,1.4159275766442134,-0.04792757664421332,0.9439749999999998,0.5705246045307775,0.4240250000000003,0.7432194801637619,0.18374351485661938,0.13656175959519912,0.6066577205685628
02/1967,2.214,2.261615344874544,-0.047615344874544,0.8634000000000001,0.5855764168748602,1.3506,2.3064453435607333,0.3021719525772581,0.6969430929764716,1.6095022505842618
03/1967,2.285,2.3323031131048753,-0.047303113104875116,1.498925,0.7194451816330415,0.7860750000000001,1.0926127800532601,-0.2206835666783586,-0.24112168530051037,1.3337344653537704
04/1967,1.917,1.963990881335206,-0.046990881335206014,1.9217,1.0452291423415252,-0.0046999999999999265,-0.004496621658932102,0.4773004785589224,-0.0021462396697067075,-0.0023503819892253942
05/1967,1.032,1.0786786495655367,-0.04667864956553669,1.0813749999999998,0.6385446220703765,-0.049374999999999725,-0.07732427506774603,0.47329741678178383,-0.03659737964408829,-0.04072689542365774
06/1967,1.026,1.0723664177958676,-0.04636641779586759,0.7061249999999998,0.4687236492593478,0.31987500000000024,0.6824383632134835,0.027757324950104356,0.018942663406134003,0.6634956998073495
07/1967,0.471,0.5170541860261985,-0.046054186026198485,0.6743750000000002,0.6537425979504472,-0.2033750000000002,-0.3110933884951088,0.25228601794056055,-0.0784845121910668,-0.23260887630404203
08/1967,0.445,0.4907419542565293,-0.04574195425652927,0.61005,0.5558766927116121,-0.16504999999999997,-0.29691836726392057,0.31423230208444264,-0.09330134207649578,-0.2036170251874248
09/1967,1.63,1.67542972248686,-0.04542972248686006,0.510525,0.4163669647978811,1.119475,2.688673921437143,0.4668944232107838,1.2553268597512712,1.433347061685872
10/1967,0.413,0.45811749071719104,-0.04511749071719107,0.5773,0.48070090492945816,-0.16430000000000006,-0.3417925747905774,-0.15721433083886638,0.05373469093139382,-0.3955272657219712
11/1967,0.326,0.3708052589475218,-0.0448052589475218,0.7489750000000002,0.6103310367128646,-0.42297500000000016,-0.6930255460677028,0.23947181012315255,-0.16596008197841905,-0.5270654640892838
12/1967,1.529,1.5734930271778527,-0.04449302717785275,1.1226999999999998,0.7247318538604468,0.4063000000000001,0.5606211426139917,0.33621641135349795,0.18849002869857384,0.3721311139154178
01/1968,1.268,1.3121807954081837,-0.04418079540818365,0.9439749999999998,0.5705246045307775,0.32402500000000023,0.5679422016627863,0.18374351485661938,0.1043556963689273,0.46358650529385903
02/1968,0.642,0.6858685636385145,-0.043868563638514435,0.8634000000000001,0.5855764168748602,-0.22140000000000004,-0.3780889967898315,0.3021719525772581,-0.11424789040796005,-0.2638411063818714
03/1968,1.912,1.9555563318688454,-0.043556331868845444,1.498925,0.7194451816330415,0.41307499999999986,0.574157712839742,-0.2206835666783586,-0.12670717190536307,0.7008648847451051
04/1968,1.968,2.011244100099176,-0.04324410009917612,1.9217,1.0452291423415252,0.04630000000000001,0.04429650698054459,0.4773004785589224,0.021142743980302577,0.023153763000242012
05/1968,0.653,0.695931868329507,-0.04293186832950702,1.0813749999999998,0.6385446220703765,-0.42837499999999973,-0.6708614953345998,0.47329741678178383,-0.3175170127602308,-0.353344482574369
06/1968,0.718,0.7606196365598379,-0.042619636559837915,0.7061249999999998,0.4687236492593478,0.011875000000000191,0.025334757524533773,0.027757324950104356,0.0007032250971405854,0.024631532427393188
07/1968,0.325,0.3673074047901689,-0.04230740479016887,0.6743750000000002,0.6537425979504472,-0.34937500000000016,-0.5344228769783828,0.25228601794056055,-0.13482741952921426,-0.39959545744916847
08/1968,0.493,0.5349951730204996,-0.0419951730204996,0.61005,0.5558766927116121,-0.11704999999999999,-0.21056828166156866,0.31423230208444264,-0.06616735589248005,-0.1444009257690886
09/1968,0.657,0.6986829412508305,-0.041682941250830496,0.510525,0.4163669647978811,0.14647500000000002,0.3517930392751117,0.4668944232107838,0.16425020816192187,0.1875428311131898
10/1968,1.741,1.7823707094811616,-0.041370709481161505,0.5773,0.48070090492945816,1.1637,2.420840044332287,-0.15721433083886638,-0.38059074763763207,2.801430791969919
11/1968,0.945,0.9860584777114921,-0.04105847771149218,0.7489750000000002,0.6103310367128646,0.19602499999999978,0.3211781610447928,0.23947181012315255,0.07691311559742194,0.24426504544737088
12/1968,0.557,0.5977462459418231,-0.04074624594182308,1.1226999999999998,0.7247318538604468,-0.5656999999999998,-0.7805645591354538,0.33621641135349795,-0.2624386149022475,-0.5181259442332062
01/1969,0.476,0.516434014172154,-0.040434014172153976,0.9439749999999998,0.5705246045307775,-0.4679749999999998,-0.8202538440649398,0.18374351485661938,-0.15071632438314544,-0.6695375196817944
02/1969,0.445,0.48512178240248477,-0.04012178240248476,0.8634000000000001,0.5855764168748602,-0.41840000000000005,-0.7145096488566643,0.3021719525772581,-0.2159047757303093,-0.49860487312635504
03/1969,0.677,0.7168095506328157,-0.03980955063281566,1.498925,0.7194451816330415,-0.821925,-1.1424428448243178,-0.2206835666783586,0.252118361722001,-1.3945612065463189
04/1969,3.309,3.3484973188631466,-0.03949731886314645,1.9217,1.0452291423415252,1.3873000000000002,1.3272687717950218,0.4773004785589224,0.6335060199540771,0.6937627518409447
05/1969,1.338,1.3771850870934774,-0.039185087093477344,1.0813749999999998,0.6385446220703765,0.2566250000000003,0.4018904726938827,0.47329741678178383,0.19021372255522473,0.211676750138658
06/1969,0.709,0.7478728553238082,-0.03887285532380824,0.7061249999999998,0.4687236492593478,0.002875000000000183,0.006133678137518995,0.027757324950104356,0.00017025449720246564,0.00596342364031653
07/1969,0.454,0.49256062355413915,-0.03856062355413914,0.6743750000000002,0.6537425979504472,-0.22037500000000015,-0.3370975070171338,0.25228601794056055,-0.08504498770304286,-0.25205251931409095
08/1969,0.129,0.16724839178446993,-0.038248391784469926,0.61005,0.5558766927116121,-0.48105,-0.8653897641460709,0.31423230208444264,-0.27193341778793273,-0.5934563463581382
09/1969,0.084,0.12193616001480079,-0.03793616001480078,0.510525,0.4163669647978811,-0.426525,-1.0243968327483663,0.4668944232107838,-0.47828516836500223,-0.5461116643833641
10/1969,0.113,0.1506239282451317,-0.03762392824513171,0.5773,0.48070090492945816,-0.46430000000000005,-0.9658812688695376,-0.15721433083886638,0.15185037735511953,-1.1177316462246571
11/1969,0.189,0.22631169647546245,-0.03731169647546245,0.7489750000000002,0.6103310367128646,-0.5599750000000001,-0.9174938948147333,0.23947181012315255,-0.21971392376822552,-0.6977799710465078
12/1969,0.158,0.19499946470579343,-0.03699946470579343,1.1226999999999998,0.7247318538604468,-0.9646999999999998,-1.3311130107795164,0.33621641135349795,-0.447542039590239,-0.8835709711892774
01/1970,0.107,0.1436872329361243,-0.03668723293612429,0.9439749999999998,0.5705246045307775,-0.8369749999999998,-1.4670270017335394,0.18374351485661938,-0.2695566976880884,-1.197470304045451
02/1970,0.186,0.22237500116645503,-0.036375001166455034,0.8634000000000001,0.5855764168748602,-0.6774,-1.1568088817770181,0.3021719525772581,-0.3495551985652761,-0.8072536832117421
03/1970,0.658,0.694062769396786,-0.03606276939678599,1.498925,0.7194451816330415,-0.840925,-1.1688520841729957,-0.2206835666783586,0.2579464468547297,-1.4267985310277254
04/1970,4.174,4.209750537627118,-0.03575053762711722,1.9217,1.0452291423415252,2.2523000000000004,2.1548385026410495,0.4773004785589224,1.0285054485277647,1.1263330541132848
05/1970,2.673,2.7084383058574475,-0.03543830585744745,1.0813749999999998,0.6385446220703765,1.5916250000000003,2.492582264399027,0.47329741678178383,1.179732746856149,1.3128495175428783
06/1970,1.058,1.0931260740877786,-0.03512607408777857,0.7061249999999998,0.4687236492593478,0.35187500000000027,0.7507088677006472,0.027757324950104356,0.020837669983691763,0.7298711977169554
07/1970,0.356,0.39081384231810945,-0.03481384231810947,0.6743750000000002,0.6537425979504472,-0.3183750000000002,-0.4870036020264547,0.25228601794056055,-0.12286419947796376,-0.364139402548491
08/1970,0.899,0.9335016105484403,-0.034501610548440254,0.61005,0.5558766927116121,0.28895000000000004,0.5198095257249917,0.31423230208444264,0.16334094391398646,0.35646858181100527
09/1970,0.401,0.4351893787787712,-0.03418937877877115,0.510525,0.4163669647978811,-0.10952499999999998,-0.2630492072135627,0.4668944232107838,-0.12281620787803028,-0.1402329993355324
10/1970,1.007,1.0408771470091018,-0.03387714700910194,0.5773,0.48070090492945816,0.42969999999999986,0.8939030394857639,-0.15721433083886638,-0.1405343681875831,1.034437407673347
11/1970,1.499,1.532564915239433,-0.033564915239432835,0.7489750000000002,0.6103310367128646,0.7500249999999999,1.2288822866349751,0.23947181012315255,0.29428266560875627,0.9345996210262189
12/1970,1.129,1.1622526834697637,-0.03325268346976373,1.1226999999999998,0.7247318538604468,0.006300000000000194,0.008692870289117045,0.33621641135349795,0.002922685652968377,0.005770184636148668
01/1971,0.552,0.5849404517000947,-0.03294045170009463,0.9439749999999998,0.5705246045307775,-0.39197499999999974,-0.6870431124041984,0.18374351485661938,-0.12623971633117884,-0.5608033960730195
02/1971,0.812,0.8446282199304255,-0.03262821993042542,0.8634000000000001,0.5855764168748602,-0.0514,-0.08777675896566096,0.3021719525772581,-0.02652367464755712,-0.06125308431810385
03/1971,1.456,1.4883159881607564,-0.032315988160756426,1.498925,0.7194451816330415,-0.0429250000000001,-0.05966403152852628,-0.2206835666783586,0.013166871280125218,-0.0728309028086515
04/1971,1.898,1.9300037563910872,-0.032003756391087324,1.9217,1.0452291423415252,-0.023700000000000054,-0.022674453897168663,0.4773004785589224,-0.010822527696180825,-0.011851926200987838
05/1971,0.52,0.551691524621418,-0.031691524621418,1.0813749999999998,0.6385446220703765,-0.5613749999999997,-0.8791476438715169,0.47329741678178383,-0.4160983088141806,-0.4630493350573363
06/1971,0.923,0.9543792928517489,-0.0313792928517489,0.7061249999999998,0.4687236492593478,0.21687500000000026,0.46269267689542576,0.027757324950104356,0.012843110984619975,0.44984956591080577
07/1971,1.156,1.1870670610820797,-0.031067061082079794,0.6743750000000002,0.6537425979504472,0.48162499999999975,0.7367196225394299,0.25228601794056055,0.18586405990914562,0.5508555626302842
08/1971,0.242,0.2727548293124106,-0.03075482931241058,0.61005,0.5558766927116121,-0.36805,-0.6621072709572008,0.31423230208444264,-0.20805549197972903,-0.45405177897747173
09/1971,0.188,0.21844259754274142,-0.030442597542741423,0.510525,0.4163669647978811,-0.322525,-0.7746171701123425,0.4668944232107838,-0.36166443684877175,-0.4129527332635708
10/1971,0.231,0.26113036577307236,-0.03013036577307235,0.5773,0.48070090492945816,-0.34630000000000005,-0.7204063825318133,-0.15721433083886638,0.11325820736178743,-0.8336645898936008
11/1971,0.493,0.5228181340034032,-0.029818134003403163,0.7489750000000002,0.6103310367128646,-0.2559750000000002,-0.41940354431037363,0.23947181012315255,-0.10043532592807099,-0.31896821838230266
12/1971,2.118,2.1475059022337337,-0.02950590223373384,1.1226999999999998,0.7247318538604468,0.9953000000000001,1.3733355236123697,0.33621641135349795,0.461737941333228,0.9115975822791417
01/1972,0.7,0.7291936704640649,-0.029193670464064958,0.9439749999999998,0.5705246045307775,-0.24397499999999983,-0.4276327402227547,0.18374351485661938,-0.07857474275629658,-0.34905799746645816
02/1972,0.371,0.39988143869439574,-0.028881438694395745,0.8634000000000001,0.5855764168748602,-0.49240000000000006,-0.8408808582624797,0.3021719525772581,-0.2540906108260141,-0.5867902474364657
03/1972,0.764,0.7925692069247267,-0.028569206924726642,1.498925,0.7194451816330415,-0.734925,-1.0215163278066879,-0.2206835666783586,0.22543186664055923,-1.2469481944472471
04/1972,0.839,0.8672569751550575,-0.02825697515505754,1.9217,1.0452291423415252,-1.0827,-1.0358494191757153,0.4773004785589224,-0.4944114234875507,-0.5414379956881645
05/1972,1.227,1.2549447433853884,-0.027944743385388326,1.0813749999999998,0.6385446220703765,0.14562500000000034,0.22805767203525273,0.47329741678178383,0.10793910705155238,0.12011856498370035
