Monat,Rohdaten,Trendbereinigte Zeitreihe,Trendkomponente,Saisonale Komponente (Mittel),Saisonale Komponente (Standardabweichung),Saisonbereinigte Zeitreihe,Normierte Zeitreihe,Autokorrelation (Saisonfigur),Autokorrelative Komponente,Zufallskomponente
09/1962,0.34,0.44616656381972186,-0.10616656381972184,0.8639500000000002,0.5493960297453924,-0.5239500000000001,-0.9536836300815921,0.5506659346567532,-0.5251610875257251,-0.42852254255586697
10/1962,0.314,0.41964993820502716,-0.10564993820502716,0.9608499999999998,0.6798271306001255,-0.6468499999999997,-0.9514918879877378,-0.013852909594518388,0.013180931104211747,-0.9646728190919495
11/1962,0.254,0.35913331259033265,-0.10513331259033265,1.110025,0.7690523872760555,-0.856025,-1.1130906218651724,0.46185765782723365,-0.5140894275641075,-0.5990011943010649
12/1962,0.248,0.3526166869756382,-0.1046166869756382,1.7079,1.1734057013667525,-1.4599,-1.2441562183476238,0.48059933480737943,-0.5979406509343327,-0.6462155674132911
01/1963,0.077,0.1811000613609437,-0.1041000613609437,1.6002999999999996,1.0068155541110795,-1.5232999999999997,-1.512988147411892,0.34514101739868874,-0.5221942685098977,-0.9907938789019943
02/1963,0.088,0.19158343574624914,-0.10358343574624915,1.402025,0.7544804333943989,-1.314025,-1.7416289963786291,0.4196229802799043,-0.730827550002299,-1.01080144637633
03/1963,0.788,0.8910668101315546,-0.10306681013155461,2.2176000000000005,1.0338432134516338,-1.4296000000000004,-1.3828015519172157,-0.020098529201029617,0.02779227737043723,-1.410593829287653
04/1963,2.023,2.12555018451686,-0.10255018451685993,2.7356000000000003,1.414785103823192,-0.7126000000000001,-0.5036807343209453,0.49634635880103123,-0.2500000984784308,-0.2536806358425145
05/1963,1.279,1.3810335589021656,-0.1020335589021657,1.7487,0.9181740357906011,-0.4697,-0.5115587913521875,0.5713401275307383,-0.29227406509062914,-0.21928472626155837
06/1963,0.882,0.9835169332874713,-0.10151693328747124,1.2726250000000003,0.7400365763764654,-0.39062500000000033,-0.5278455315177351,0.14934274461245026,-0.07882990040827617,-0.44901563110945886
07/1963,0.91,1.0110003076727767,-0.10100030767277668,1.1700249999999996,0.8026661350617703,-0.2600249999999996,-0.3239516265127954,0.24406371397250995,-0.07906483711414827,-0.24488678939864714
08/1963,0.397,0.49748368205808213,-0.10048368205808211,0.9759500000000001,0.8019349708673389,-0.5789500000000001,-0.7219413306964682,0.4128413642938783,-0.29804724390486786,-0.4238940867916003
09/1963,0.537,0.6369670564433877,-0.09996705644338766,0.8639500000000002,0.5493960297453924,-0.3269500000000002,-0.5951080501100804,0.5506659346567532,-0.3277057306356253,-0.2674023194744551
10/1963,0.839,0.9384504308286932,-0.0994504308286932,0.9608499999999998,0.6798271306001255,-0.12184999999999979,-0.17923674198238493,-0.013852909594518388,0.002482950382697997,-0.18171969236508292
11/1963,0.731,0.8299338052139985,-0.09893380521399853,1.110025,0.7690523872760555,-0.37902500000000006,-0.49284678946578314,0.46185765782723365,-0.22762506385033834,-0.26522172561544477
12/1963,1.116,1.2144171795993042,-0.09841717959930407,1.7079,1.1734057013667525,-0.5918999999999999,-0.5044291154462349,0.48059933480737943,-0.2424282973409353,-0.2620008181052996
01/1964,0.696,0.7939005539846096,-0.09790055398460962,1.6002999999999996,1.0068155541110795,-0.9042999999999997,-0.8981784164016108,0.34514101739868874,-0.30999821244239506,-0.5881802039592157
02/1964,0.602,0.6993839283699151,-0.09738392836991516,1.402025,0.7544804333943989,-0.8000250000000001,-1.0603654708455417,0.4196229802799043,-0.4449537190621102,-0.6154117517834314
03/1964,0.828,0.9248673027552204,-0.09686730275522049,2.2176000000000005,1.0338432134516338,-1.3896000000000006,-1.3441109656856205,-0.020098529201029617,0.02701465349325656,-1.371125619178877
04/1964,2.363,2.459350677140526,-0.09635067714052603,2.7356000000000003,1.414785103823192,-0.37260000000000026,-0.2633615515127481,0.49634635880103123,-0.13071854714154274,-0.13264300437120535
05/1964,0.982,1.0778340515258316,-0.09583405152583158,1.7487,0.9181740357906011,-0.7666999999999999,-0.8350268795608305,0.5713401275307383,-0.47708436385987935,-0.3579425157009512
06/1964,0.411,0.5063174259111372,-0.09531742591113718,1.2726250000000003,0.7400365763764654,-0.8616250000000003,-1.164300559600559,0.14934274461245026,-0.17387984112455918,-0.9904207184759997
07/1964,0.351,0.4458008002964424,-0.09480080029644244,1.1700249999999996,0.8026661350617703,-0.8190249999999997,-1.020380659185242,0.24406371397250995,-0.24903789334646806,-0.7713427658387739
08/1964,0.391,0.485284174681748,-0.09428417468174799,0.9759500000000001,0.8019349708673389,-0.5849500000000001,-0.7294232341150342,0.4128413642938783,-0.3011360831197037,-0.4282871509953305
09/1964,0.214,0.3077675490670535,-0.09376754906705351,0.8639500000000002,0.5493960297453924,-0.6499500000000002,-1.1830263868146405,0.5506659346567532,-0.6514523310188856,-0.5315740557957549
10/1964,0.602,0.6952509234523591,-0.09325092345235908,0.9608499999999998,0.6798271306001255,-0.3588499999999998,-0.5278547793219442,-0.013852909594518388,0.007312324536981348,-0.5351671038589256
11/1964,0.788,0.8807342978376644,-0.0927342978376644,1.110025,0.7690523872760555,-0.322025,-0.4187296019463592,0.46185765782723365,-0.1933934732178753,-0.2253361287284839
12/1964,1.193,1.28521767222297,-0.09221767222296995,1.7079,1.1734057013667525,-0.5148999999999999,-0.43880816276949886,0.48059933480737943,-0.21089091113506944,-0.2279172516344294
01/1965,0.885,0.9767010466082755,-0.0917010466082755,1.6002999999999996,1.0068155541110795,-0.7152999999999996,-0.7104578361739159,0.34514101739868874,-0.24520814039593627,-0.4652496957779796
