Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.425,2.2877054045999996,2.2877054045999996,48.8291945954,0,0.0
0.377,2.2877054045999996,2.2877054045999996,47.5322451908,0,0.0
0.582,1.6340752889999999,1.6340752889999999,47.4276659018,0,0.0
0.328,1.3072602312,1.3072602312,46.9823896706,0,0.0
1.31,0.9804451733999999,0.9804451733999999,49.4446244972,0,0.0
1.133,2.2877054045999996,2.2877054045999996,50.1344430926,0,0.0
0.916,2.2877054045999996,2.2877054045999996,50.253985688,0,0.0
0.616,3.2681505779999998,3.2681505779999998,48.60468311,0,0.0
0.354,3.9217806935999997,3.9217806935999997,45.613214416400005,0,0.0
0.265,4.575410809199999,4.575410809199999,41.73422360720001,0,0.0
0.2,4.575410809199999,4.575410809199999,37.68441279800001,0,0.0
1.287,3.2681505779999998,3.2681505779999998,37.79849822000001,0,0.0
0.705,2.2877054045999996,2.2877054045999996,37.36353281540001,0,0.0
0.811,2.2877054045999996,2.2877054045999996,37.207135410800014,0,0.0
0.462,1.6340752889999999,1.6340752889999999,36.787196121800015,0,0.0
1.866,1.3072602312,1.3072602312,40.383783890600014,0,0.0
2.603,0.9804451733999999,0.9804451733999999,46.24402271720002,0,0.0
1.767,2.2877054045999996,2.2877054045999996,48.59999331260002,0,0.0
1.826,2.2877054045999996,2.2877054045999996,51.11101590800002,0,0.0
1.507,3.2681505779999998,3.2681505779999998,51.80326133000002,0,0.0
0.688,3.9217806935999997,3.9217806935999997,49.68954463640002,0,0.0
0.474,4.575410809199999,4.575410809199999,46.35980582720002,0,0.0
0.297,4.575410809199999,4.575410809199999,42.56491101800002,0,0.0
0.274,3.2681505779999998,3.2681505779999998,40.016832440000016,0,0.0
0.599,2.2877054045999996,2.2877054045999996,39.303299035400016,0,0.0
0.848,2.2877054045999996,2.2877054045999996,39.24413763080002,0,0.0
0.805,1.6340752889999999,1.6340752889999999,39.72560234180002,0,0.0
0.902,1.3072602312,1.3072602312,40.78879811060002,0,0.0
0.828,0.9804451733999999,0.9804451733999999,41.98433693720002,0,0.0
2.703,2.2877054045999996,2.2877054045999996,46.80011553260002,0,0.0
1.43,2.2877054045999996,2.2877054045999996,48.270450128000014,0,0.0
0.614,3.2681505779999998,3.2681505779999998,46.615891550000015,0,0.0
0.482,3.9217806935999997,3.9217806935999997,43.96080685640001,0,0.0
0.325,4.575410809199999,4.575410809199999,40.239496047200014,0,0.0
0.34,4.575410809199999,4.575410809199999,36.557605238000015,0,0.0
0.314,3.2681505779999998,3.2681505779999998,34.11464666000001,0,0.0
0.254,2.2877054045999996,2.2877054045999996,32.49445325540001,0,0.0
0.248,2.2877054045999996,2.2877054045999996,30.85849185080001,0,0.0
0.077,1.6340752889999999,1.6340752889999999,29.42677256180001,0,0.0
0.088,1.3072602312,1.3072602312,28.35077633060001,0,0.0
0.788,0.9804451733999999,0.9804451733999999,29.44119515720001,0,0.0
2.023,2.2877054045999996,2.2877054045999996,32.469933752600014,0,0.0
1.279,2.2877054045999996,2.2877054045999996,33.54344034800001,0,0.0
0.882,3.2681505779999998,3.2681505779999998,32.59318577000001,0,0.0
0.91,3.9217806935999997,3.9217806935999997,31.06288507640001,0,0.0
0.397,4.575410809199999,4.575410809199999,27.53079026720001,0,0.0
0.537,4.575410809199999,4.575410809199999,24.366615458000012,0,0.0
0.839,3.2681505779999998,3.2681505779999998,23.303356880000013,0,0.0
0.731,2.2877054045999996,2.2877054045999996,22.936719475400015,0,0.0
1.116,2.2877054045999996,2.2877054045999996,23.581862070800014,0,0.0
0.696,1.6340752889999999,1.6340752889999999,23.776874781800014,0,0.0
0.602,1.3072602312,1.3072602312,24.051670550600015,0,0.0
0.828,0.9804451733999999,0.9804451733999999,25.247209377200015,0,0.0
2.363,2.2877054045999996,2.2877054045999996,29.169467972600017,0,0.0
0.982,2.2877054045999996,2.2877054045999996,29.462458568000017,0,0.0
0.411,3.2681505779999998,3.2681505779999998,27.274415990000016,0,0.0
0.351,3.9217806935999997,3.9217806935999997,24.275063296400017,0,0.0
0.391,4.575410809199999,4.575410809199999,20.72720048720002,0,0.0
0.214,4.575410809199999,4.575410809199999,16.71418167800002,0,0.0
0.602,3.2681505779999998,3.2681505779999998,15.02808710000002,0,0.0
0.788,2.2877054045999996,2.2877054045999996,14.81124569540002,0,0.0
1.193,2.2877054045999996,2.2877054045999996,15.65874429080002,0,0.0
0.885,1.6340752889999999,1.6340752889999999,16.35044900180002,0,0.0
0.808,1.3072602312,1.3072602312,17.166612770600018,0,0.0
1.692,0.9804451733999999,0.9804451733999999,20.63274359720002,0,0.0
4.178,2.2877054045999996,2.2877054045999996,29.32482219260002,0,0.0
3.955,2.2877054045999996,2.2877054045999996,37.43085678800002,0,0.0
3.054,3.2681505779999998,3.2681505779999998,42.18861821000002,0,0.0
1.949,3.9217806935999997,3.9217806935999997,43.38880951640002,0,0.0
0.905,4.575410809199999,4.575410809199999,41.191738707200024,0,0.0
0.773,4.575410809199999,4.575410809199999,38.64777189800002,0,0.0
0.368,3.2681505779999998,3.2681505779999998,36.346725320000026,0,0.0
0.442,2.2877054045999996,2.2877054045999996,35.220595915400025,0,0.0
2.189,2.2877054045999996,2.2877054045999996,38.685582510800025,0,0.0
1.615,1.6340752889999999,1.6340752889999999,41.29572722180002,0,0.0
2.974,1.3072602312,1.3072602312,47.80413899060002,0,0.0
2.197,0.9804451733999999,0.9804451733999999,52.597409817200024,0,0.0
3.285,2.2877054045999996,2.2877054045999996,58.94268441260002,0,0.0
1.216,2.2877054045999996,2.2877054045999996,59.850627008000025,0,0.0
1.53,3.2681505779999998,3.2681505779999998,60.60331643000003,0,0.0
2.837,3.9217806935999997,3.9217806935999997,64.13717173640003,0,0.0
1.093,4.575410809199999,4.575410809199999,62.43416492720004,0,0.0
1.199,4.575410809199999,4.575410809199999,61.00972611800004,0,0.0
0.625,3.2681505779999998,3.2681505779999998,59.38407554000004,0,0.0
0.525,2.2877054045999996,2.2877054045999996,58.47607013540004,0,0.0
1.005,2.2877054045999996,2.2877054045999996,58.829504730800046,0,0.0
1.464,1.6340752889999999,1.6340752889999999,61.042821441800044,0,0.0
2.803,1.3072602312,1.3072602312,67.10184521060005,0,0.0
3.316,0.9804451733999999,0.9804451733999999,74.83584803720005,0,0.0
2.252,2.2877054045999996,2.2877054045999996,78.46639863260005,0,0.0
1.336,2.2877054045999996,2.2877054045999996,79.68970122800005,0,0.0
1.798,3.2681505779999998,3.2681505779999998,81.14669465000004,0,0.0
2.215,3.9217806935999997,3.9217806935999997,83.04593395640005,0,0.0
1.059,4.575410809199999,4.575410809199999,81.25357514720005,0,0.0
2.346,4.575410809199999,4.575410809199999,82.84345233800005,0,0.0
0.816,3.2681505779999998,3.2681505779999998,81.71974976000004,0,0.0
0.471,2.2877054045999996,2.2877054045999996,80.66983235540005,0,0.0
2.012,2.2877054045999996,2.2877054045999996,83.66966295080005,0,0.0
3.701,1.6340752889999999,1.6340752889999999,91.76181566180004,0,0.0
1.436,1.3072602312,1.3072602312,94.22836343060004,0,0.0
2.885,0.9804451733999999,1.8101434306000357,100.0,0,0.829698257200036
4.112,2.2877054045999996,10.806336000000002,100.0,0,8.518630595399998
1.764,2.2877054045999996,4.635792000000009,100.0,0,2.348086595400005
1.387,3.2681505779999998,3.6450360000000046,100.0,0,0.37688542200000086
0.779,3.9217806935999997,3.9217806935999997,98.1254313064,0,0.0
0.662,4.575410809199999,4.575410809199999,95.2897564972,0,0.0
1.01,4.575410809199999,4.575410809199999,93.36862568800001,0,0.0
2.531,3.2681505779999998,3.2681505779999998,96.75194311000001,0,0.0
1.889,2.2877054045999996,2.2877054045999996,99.42852970540001,0,0.0
1.761,2.2877054045999996,4.056437705400015,100.0,0,1.7687323008000106
1.572,1.6340752889999999,4.131215999999995,100.0,0,2.497140711
1.524,1.3072602312,4.005071999999998,100.0,0,2.697811768799994
1.467,0.9804451733999999,3.8552760000000035,100.0,0,2.8748308266000038
4.854,2.2877054045999996,12.756312000000008,100.0,0,10.468606595400004
2.845,2.2877054045999996,7.47666000000001,100.0,0,5.188954595400006
1.204,3.2681505779999998,3.2681505779999998,99.895961422,0,0.0
0.725,3.9217806935999997,3.9217806935999997,97.8794807284,0,0.0
0.439,4.575410809199999,4.575410809199999,94.4577619192,0,0.0
0.434,4.575410809199999,4.575410809199999,91.02290311,0,0.0
0.425,3.2681505779999998,3.2681505779999998,88.871652532,0,0.0
0.711,2.2877054045999996,2.2877054045999996,88.4524551274,0,0.0
0.482,2.2877054045999996,2.2877054045999996,87.4314457228,0,0.0
0.337,1.6340752889999999,1.6340752889999999,86.6830064338,0,0.0
0.679,1.3072602312,1.3072602312,87.1601582026,0,0.0
1.122,0.9804451733999999,0.9804451733999999,89.1283290292,0,0.0
6.21,2.2877054045999996,5.448209029200015,100.0,0,3.160503624600011
4.344,2.2877054045999996,11.416032000000001,100.0,0,9.128326595399997
2.215,3.2681505779999998,5.821020000000004,100.0,0,2.5528694220000006
0.693,3.9217806935999997,3.9217806935999997,97.8994233064,0,0.0
1.661,4.575410809199999,4.575410809199999,97.6891204972,0,0.0
0.842,4.575410809199999,4.575410809199999,95.32648568799999,0,0.0
1.655,3.2681505779999998,3.2681505779999998,96.40767510999999,0,0.0
2.237,2.2877054045999996,2.2877054045999996,99.99880570539999,0,0.0
1.601,2.2877054045999996,4.206233705399995,100.0,0,1.9185283007999914
0.965,1.6340752889999999,2.5360199999999935,100.0,0,0.9019447109999987
0.905,1.3072602312,2.3783400000000086,100.0,0,1.0710797688000042
1.829,0.9804451733999999,4.806612000000001,100.0,0,3.8261668266000015
2.603,2.2877054045999996,6.84068400000001,100.0,0,4.552978595400006
1.261,2.2877054045999996,3.313907999999998,100.0,0,1.0262025953999938
2.018,3.2681505779999998,5.303303999999997,100.0,0,2.0351534219999934
1.789,3.9217806935999997,4.701492000000002,100.0,0,0.779711306400003
0.636,4.575410809199999,4.575410809199999,97.0959971908,0,0.0
0.385,4.575410809199999,4.575410809199999,93.53236638160001,0,0.0
0.434,3.2681505779999998,3.2681505779999998,91.40476780360001,0,0.0
0.731,2.2877054045999996,2.2877054045999996,91.03813039900001,0,0.0
3.453,2.2877054045999996,2.2877054045999996,97.8249089944,0,0.0
1.039,1.6340752889999999,1.6340752889999999,98.92132570540001,0,0.0
0.656,1.3072602312,1.3072602312,99.3380334742,0,0.0
0.976,0.9804451733999999,1.9029614741999978,100.0,0,0.9225163007999981
1.347,2.2877054045999996,3.539916000000005,100.0,0,1.2522105954000011
1.276,2.2877054045999996,3.3533280000000047,100.0,0,1.0656225954000007
1.076,3.2681505779999998,3.2681505779999998,99.559577422,0,0.0
0.699,3.9217806935999997,3.9217806935999997,97.47476872840001,0,0.0
1.033,4.575410809199999,4.575410809199999,95.6140819192,0,0.0
1.007,4.575410809199999,4.575410809199999,93.68506711,0,0.0
1.064,3.2681505779999998,3.2681505779999998,93.213108532,0,0.0
1.122,2.2877054045999996,2.2877054045999996,93.8740191274,0,0.0
0.819,2.2877054045999996,2.2877054045999996,93.7386457228,0,0.0
0.354,1.6340752889999999,1.6340752889999999,93.03488243380001,0,0.0
0.551,1.3072602312,1.3072602312,93.17565020260001,0,0.0
1.692,0.9804451733999999,0.9804451733999999,96.64178102920002,0,0.0
3.019,2.2877054045999996,4.575713029200017,100.0,0,2.288007624600013
2.828,2.2877054045999996,7.431984,100.0,0,5.144278595399996
1.05,3.2681505779999998,3.2681505779999998,99.491249422,0,0.0
0.896,3.9217806935999997,3.9217806935999997,97.92415672839999,0,0.0
0.588,4.575410809199999,4.575410809199999,94.89400991919999,0,0.0
0.237,4.575410809199999,4.575410809199999,90.94143510999999,0,0.0
0.377,3.2681505779999998,3.2681505779999998,88.66404053199999,0,0.0
0.554,2.2877054045999996,2.2877054045999996,87.83224712739998,0,0.0
1.233,2.2877054045999996,2.2877054045999996,88.78486572279998,0,0.0
2.64,1.6340752889999999,1.6340752889999999,94.08871043379997,0,0.0
2.006,1.3072602312,1.3072602312,98.05321820259998,0,0.0
2.92,0.9804451733999999,5.72697820259998,100.0,0,4.7465330291999805
1.467,2.2877054045999996,3.8552760000000035,100.0,0,1.5675705953999994
1.687,2.2877054045999996,4.433436,100.0,0,2.1457305953999963
1.267,3.2681505779999998,3.3296760000000063,100.0,0,0.06152542200000255
1.712,3.9217806935999997,4.499135999999993,100.0,0,0.5773553063999941
0.947,4.575410809199999,4.575410809199999,97.9133051908,0,0.0
0.736,4.575410809199999,4.575410809199999,95.2721023816,0,0.0
2.283,3.2681505779999998,3.2681505779999998,98.0036758036,0,0.0
2.628,2.2877054045999996,4.9100598036000065,100.0,0,2.6223543990000024
6.881,2.2877054045999996,18.083268000000004,100.0,0,15.7955625954
3.647,1.6340752889999999,9.584315999999987,100.0,0,7.950240710999992
1.59,1.3072602312,4.178520000000006,100.0,0,2.8712597688000017
1.555,0.9804451733999999,4.086539999999999,100.0,0,3.1060948265999997
2.614,2.2877054045999996,6.869591999999997,100.0,0,4.581886595399993
2.186,2.2877054045999996,5.744808000000006,100.0,0,3.457102595400002
1.421,3.2681505779999998,3.73438800000001,100.0,0,0.46623742200000606
0.873,3.9217806935999997,3.9217806935999997,98.3724633064,0,0.0
0.594,4.575410809199999,4.575410809199999,95.3580844972,0,0.0
0.391,4.575410809199999,4.575410809199999,91.810221688,0,0.0
0.656,3.2681505779999998,3.2681505779999998,90.26603911,0,0.0
0.736,2.2877054045999996,2.2877054045999996,89.91254170539999,0,0.0
1.224,2.2877054045999996,2.2877054045999996,90.84150830079999,0,0.0
4.164,1.6340752889999999,1.7845003007999765,100.0,0,0.1504250117999817
1.324,1.3072602312,3.4794720000000012,100.0,0,2.172211768799997
1.353,0.9804451733999999,3.5556839999999994,100.0,0,2.5752388265999997
2.377,2.2877054045999996,6.246756000000005,100.0,0,3.959050595400001
1.022,2.2877054045999996,2.6858160000000026,100.0,0,0.3981105953999986
1.062,3.2681505779999998,3.2681505779999998,99.522785422,0,0.0
0.417,3.9217806935999997,3.9217806935999997,96.6968807284,0,0.0
0.331,4.575410809199999,4.575410809199999,92.9913379192,0,0.0
0.328,4.575410809199999,4.575410809199999,89.27791111,0,0.0
0.337,3.2681505779999998,3.2681505779999998,86.895396532,0,0.0
