Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.425,2.2877054045999996,1.1169,0.0,-1.1708054045999996,0
0.377,2.2877054045999996,0.990756,0.0,-1.2969494045999996,0
0.582,1.6340752889999999,1.529496,0.0,-0.10457928899999991,0
0.328,1.3072602312,0.861984,0.0,-0.44527623119999993,0
1.31,0.9804451733999999,0.9804451733999999,2.4622348266000005,0.0,0
1.133,2.2877054045999996,2.2877054045999996,3.1520534220000007,0.0,0
0.916,2.2877054045999996,2.2877054045999996,3.271596017400001,0.0,0
0.616,3.2681505779999998,3.2681505779999998,1.6222934394000015,0.0,0
0.354,3.9217806935999997,2.5526054394000015,0.0,-1.3691752541999984,0
0.265,4.575410809199999,0.6964199999999998,0.0,-3.8789908091999994,0
0.2,4.575410809199999,0.5255999999999998,0.0,-4.049810809199999,0
1.287,3.2681505779999998,3.2681505779999998,0.11408542200000005,0.0,0
0.705,2.2877054045999996,1.966825422,0.0,-0.3208799825999995,0
0.811,2.2877054045999996,2.131308,0.0,-0.1563974045999994,0
0.462,1.6340752889999999,1.214136,0.0,-0.41993928899999977,0
1.866,1.3072602312,1.3072602312,3.5965877688,0.0,0
2.603,0.9804451733999999,0.9804451733999999,9.456826595400003,0.0,0
1.767,2.2877054045999996,2.2877054045999996,11.812797190800003,0.0,0
1.826,2.2877054045999996,2.2877054045999996,14.323819786200003,0.0,0
1.507,3.2681505779999998,3.2681505779999998,15.016065208200002,0.0,0
0.688,3.9217806935999997,3.9217806935999997,12.902348514600003,0.0,0
0.474,4.575410809199999,4.575410809199999,9.572609705400005,0.0,0
0.297,4.575410809199999,4.575410809199999,5.777714896200006,0.0,0
0.274,3.2681505779999998,3.2681505779999998,3.2296363182000065,0.0,0
0.599,2.2877054045999996,2.2877054045999996,2.516102913600007,0.0,0
0.848,2.2877054045999996,2.2877054045999996,2.456941509000007,0.0,0
0.805,1.6340752889999999,1.6340752889999999,2.938406220000007,0.0,0
0.902,1.3072602312,1.3072602312,4.001601988800007,0.0,0
0.828,0.9804451733999999,0.9804451733999999,5.197140815400007,0.0,0
2.703,2.2877054045999996,2.2877054045999996,10.012919410800007,0.0,0
1.43,2.2877054045999996,2.2877054045999996,11.483254006200008,0.0,0
0.614,3.2681505779999998,3.2681505779999998,9.828695428200009,0.0,0
0.482,3.9217806935999997,3.9217806935999997,7.173610734600009,0.0,0
0.325,4.575410809199999,4.575410809199999,3.45229992540001,0.0,0
0.34,4.575410809199999,4.34581992540001,0.0,-0.22959088379998915,0
0.314,3.2681505779999998,0.8251919999999999,0.0,-2.442958578,0
0.254,2.2877054045999996,0.6675119999999999,0.0,-1.6201934045999997,0
0.248,2.2877054045999996,0.6517439999999999,0.0,-1.6359614045999997,0
0.077,1.6340752889999999,0.20235599999999998,0.0,-1.431719289,0
0.088,1.3072602312,0.23126399999999991,0.0,-1.0759962312,0
0.788,0.9804451733999999,0.9804451733999999,1.0904188266,0.0,0
2.023,2.2877054045999996,2.2877054045999996,4.119157422,0.0,0
1.279,2.2877054045999996,2.2877054045999996,5.1926640174,0.0,0
0.882,3.2681505779999998,3.2681505779999998,4.242409439400001,0.0,0
0.91,3.9217806935999997,3.9217806935999997,2.7121087458000015,0.0,0
0.397,4.575410809199999,3.7554247458000014,0.0,-0.8199860633999978,0
0.537,4.575410809199999,1.4112359999999997,0.0,-3.1641748091999995,0
0.839,3.2681505779999998,2.204892,0.0,-1.0632585779999997,0
0.731,2.2877054045999996,1.921068,0.0,-0.3666374045999996,0
1.116,2.2877054045999996,2.2877054045999996,0.6451425954000007,0.0,0
0.696,1.6340752889999999,1.6340752889999999,0.8401553064000007,0.0,0
0.602,1.3072602312,1.3072602312,1.1149510752000007,0.0,0
0.828,0.9804451733999999,0.9804451733999999,2.310489901800001,0.0,0
2.363,2.2877054045999996,2.2877054045999996,6.232748497200001,0.0,0
0.982,2.2877054045999996,2.2877054045999996,6.525739092600002,0.0,0
0.411,3.2681505779999998,3.2681505779999998,4.337696514600003,0.0,0
0.351,3.9217806935999997,3.9217806935999997,1.3383438210000032,0.0,0
0.391,4.575410809199999,2.365891821000003,0.0,-2.209518988199996,0
0.214,4.575410809199999,0.562392,0.0,-4.013018809199999,0
0.602,3.2681505779999998,1.582056,0.0,-1.6860945779999998,0
0.788,2.2877054045999996,2.070864,0.0,-0.2168414045999998,0
1.193,2.2877054045999996,2.2877054045999996,0.8474985954000003,0.0,0
0.885,1.6340752889999999,1.6340752889999999,1.5392033064000004,0.0,0
0.808,1.3072602312,1.3072602312,2.3553670752,0.0,0
1.692,0.9804451733999999,0.9804451733999999,5.821497901800001,0.0,0
4.178,2.2877054045999996,2.2877054045999996,14.513576497200003,0.0,0
3.955,2.2877054045999996,2.2877054045999996,22.619611092600003,0.0,0
3.054,3.2681505779999998,3.2681505779999998,27.377372514600005,0.0,0
1.949,3.9217806935999997,3.9217806935999997,28.577563821000005,0.0,0
