Rangzahl [-],Kapazität [hm³],empirische Pu [-],theoretische Pu [-],empirische Quantile [hm³],theoretische Quantile [hm³]
27,21.43556738545601,0.26732673267326734,0.2610418241345905,21.43556738545601,21.498011975584127
28,21.49554387697009,0.27722772277227725,0.26707776804114114,21.49554387697009,21.595825175821624
29,21.57219738511776,0.2871287128712871,0.27483012986989824,21.57219738511776,21.693043740829587
30,21.583337199827383,0.297029702970297,0.27596007553868696,21.583337199827383,21.789763540526515
31,21.61827066010079,0.3069306930693069,0.2795086262425648,21.61827066010079,21.886074323308222
32,22.062560922870148,0.31683168316831684,0.32515513730971224,22.062560922870148,21.982060592712877
33,22.06315188033227,0.32673267326732675,0.3252162946077926,22.06315188033227,22.077802365661018
34,22.095332598529808,0.33663366336633666,0.32854765030174493,22.095332598529808,22.173375833601128
35,22.20344990748322,0.3465346534653465,0.33975159926772824,22.20344990748322,22.26885394378756
36,22.259365575053664,0.3564356435643564,0.3455504844183128,22.259365575053664,22.364306914725923
37,22.383647280315017,0.36633663366336633,0.35844143305816734,22.383647280315017,22.459802697322694
38,22.48798087087812,0.37623762376237624,0.36925629037201224,22.48798087087812,22.55540739130995
39,22.50941869369626,0.38613861386138615,0.37147678740094325,22.50941869369626,22.651185624962984
40,22.620276792103823,0.39603960396039606,0.3829458033757454,22.620276792103823,22.747200904898705
41,22.76016132765139,0.40594059405940597,0.39737384697758904,22.76016132765139,22.84351594176781
42,22.83644810787166,0.4158415841584158,0.40521522081650135,22.83644810787166,22.940192956883354
43,22.96982924417341,0.42574257425742573,0.41886835434271114,22.96982924417341,23.037293974222763
44,22.96990968307,0.43564356435643564,0.4188765639437459,22.96990968307,23.134881101770265
45,23.111394836131012,0.44554455445544555,0.4332655346034344,23.111394836131012,23.23301680580966
46,23.218083099769203,0.45544554455445546,0.44404169529198334,23.218083099769203,23.331764181516164
47,23.235591805701574,0.46534653465346537,0.4458035479196126,23.235591805701574,23.4311872230185
48,23.272946274654828,0.4752475247524752,0.4495558669323888,23.272946274654828,23.531351095999547
49,23.573750697495427,0.48514851485148514,0.47941515375251503,23.573750697495427,23.632322415869787
50,23.79802310194475,0.49504950495049505,0.501210992906368,23.79802310194475,23.734169534579365
51,23.906262096673572,0.504950495049505,0.5115710467803252,23.906262096673572,23.836962839231134
