Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.727,2.4277449546,2.4277449546,11.375532758655128,0.0,0.0
0.524,2.4277449546,2.4277449546,10.324859804055128,0.0,0.0
0.914,1.7341035390000001,1.7341035390000001,10.992748265055129,0.0,0.0
1.083,1.3872828312,1.3872828312,12.451589433855128,0.0,0.0
2.365,1.0404621233999998,1.0404621233999998,17.62634731045513,0.0,0.0
1.214,2.4277449546,2.4277449546,18.388994355855132,0.0,0.0
1.513,2.4277449546,2.4277449546,19.93741340125513,0.0,0.0
1.231,3.4682070780000003,3.4682070780000003,19.70427432325513,0.0,0.0
0.738,4.161848493599999,4.161848493599999,17.48188982965513,0.0,0.0
0.658,4.8554899092,4.8554899092,14.35562392045513,0.0,0.0
0.496,4.8554899092,4.8554899092,10.803622011255129,0.0,0.0
2.317,3.4682070780000003,3.4682070780000003,13.424490933255129,0.0,0.0
1.089,2.4277449546,2.4277449546,13.858637978655128,0.0,0.0
1.203,2.4277449546,2.4277449546,14.592377024055128,0.0,0.0
0.755,1.7341035390000001,1.7341035390000001,14.842413485055129,0.0,0.0
3.585,1.3872828312,1.3872828312,22.876510653855128,0.0,0.0
3.454,1.0404621233999998,8.168179227344876,23.785443426510255,0.0,7.127717103944875
2.641,2.4277449546,6.940548,23.785443426510255,0.0,4.512803045399998
2.789,2.4277449546,7.329492000000002,23.785443426510255,0.0,4.9017470454000005
1.993,3.4682070780000003,5.2376039999999975,23.785443426510255,0.0,1.7693969219999985
0.745,4.161848493599999,4.161848493599999,21.581454932910255,0.0,0.0
0.783,4.8554899092,4.8554899092,18.783689023710256,0.0,0.0
0.59,4.8554899092,4.8554899092,15.478719114510255,0.0,0.0
0.634,3.4682070780000003,3.4682070780000003,13.676664036510255,0.0,0.0
0.696,2.4277449546,2.4277449546,13.078007081910254,0.0,0.0
0.758,2.4277449546,2.4277449546,12.642286127310253,0.0,0.0
1.031,1.7341035390000001,1.7341035390000001,13.617650588310253,0.0,0.0
1.062,1.3872828312,1.3872828312,15.021303757110253,0.0,0.0
1.71,1.0404621233999998,1.0404621233999998,18.474721633710253,0.0,0.0
3.206,2.4277449546,3.1146462072,23.785443426510255,0.0,0.6869012525999985
1.586,2.4277449546,4.168008,23.785443426510255,0.0,1.740263045399999
0.841,3.4682070780000003,3.4682070780000003,22.527384348510253,0.0,0.0
0.965,4.161848493599999,4.161848493599999,20.901555854910253,0.0,0.0
0.683,4.8554899092,4.8554899092,17.840989945710252,0.0,0.0
0.496,4.8554899092,4.8554899092,14.28898803651025,0.0,0.0
0.638,3.4682070780000003,3.4682070780000003,12.49744495851025,0.0,0.0
0.624,2.4277449546,2.4277449546,11.70957200391025,0.0,0.0
0.51,2.4277449546,2.4277449546,10.62210704931025,0.0,0.0
0.183,1.7341035390000001,1.7341035390000001,9.36892751031025,0.0,0.0
0.117,1.3872828312,1.3872828312,8.289120679110251,0.0,0.0
1.465,1.0404621233999998,1.0404621233999998,11.09867855571025,0.0,0.0
1.579,2.4277449546,2.4277449546,12.82054560111025,0.0,0.0
0.996,2.4277449546,2.4277449546,13.01028864651025,0.0,0.0
0.914,3.4682070780000003,3.4682070780000003,11.94407356851025,0.0,0.0
0.783,4.161848493599999,4.161848493599999,9.839949074910251,0.0,0.0
0.51,4.8554899092,4.8554899092,6.324739165710251,0.0,0.0
0.769,4.8554899092,4.8554899092,3.490181256510251,0.0,0.0
0.834,3.4682070780000003,3.4682070780000003,2.213726178510251,0.0,0.0
1.262,2.4277449546,2.4277449546,3.102517223910251,0.0,0.0
0.548,2.4277449546,2.4277449546,2.114916269310251,0.0,0.0
0.417,1.7341035390000001,1.7341035390000001,1.476688730310251,0.0,0.0
1.982,1.3872828312,1.3872828312,5.29810189911025,0.0,0.0
1.217,1.0404621233999998,1.0404621233999998,7.455915775710251,0.0,0.0
2.0,2.4277449546,2.4277449546,10.284170821110251,0.0,0.0
0.876,2.4277449546,2.4277449546,10.158553866510251,0.0,0.0
0.421,3.4682070780000003,3.4682070780000003,7.796734788510252,0.0,0.0
0.207,4.161848493599999,4.161848493599999,4.178882294910252,0.0,0.0
0.365,4.8554899092,4.8554899092,0.2826123857102525,0.0,0.0
0.348,4.8554899092,1.1971563857102523,0.0,-3.658333523489748,0.0
0.752,3.4682070780000003,1.976256,0.0,-1.4919510780000003,0.0
0.886,2.4277449546,2.328408,0.0,-0.09933695460000003,0.0
1.758,2.4277449546,2.4277449546,2.1922790454,0.0,0.0
1.851,1.7341035390000001,1.7341035390000001,5.3226035064,0.0,0.0
1.196,1.3872828312,1.3872828312,7.0784086752,0.0,0.0
4.154,1.0404621233999998,1.0404621233999998,16.9546585518,0.0,0.0
4.995,2.4277449546,6.296075125289747,23.785443426510255,0.0,3.8683301706897453
5.182,2.4277449546,13.618296,23.785443426510255,0.0,11.1905510454
2.724,3.4682070780000003,7.158671999999999,23.785443426510255,0.0,3.6904649220000003
1.038,4.161848493599999,4.161848493599999,22.351458932910255,0.0,0.0
0.572,4.8554899092,4.8554899092,18.999185023710254,0.0,0.0
0.803,4.8554899092,4.8554899092,16.253979114510255,0.0,0.0
0.696,3.4682070780000003,3.4682070780000003,14.614860036510255,0.0,0.0
0.641,2.4277449546,2.4277449546,13.871663081910254,0.0,0.0
2.324,2.4277449546,2.4277449546,17.551390127310253,0.0,0.0
1.207,1.7341035390000001,1.7341035390000001,18.989282588310253,0.0,0.0
2.748,1.3872828312,2.4255831617999988,23.785443426510255,0.0,1.0383003305999985
2.172,1.0404621233999998,5.708016000000001,23.785443426510255,0.0,4.6675538765999995
2.527,2.4277449546,6.640956000000003,23.785443426510255,0.0,4.213211045400001
0.962,2.4277449546,2.528136,23.785443426510255,0.0,0.10039104539999855
1.165,3.4682070780000003,3.4682070780000003,23.378856348510254,0.0,0.0
2.337,4.161848493599999,5.735048921999997,23.785443426510255,0.0,1.5732004283999999
0.903,4.8554899092,4.8554899092,21.303037517310255,0.0,0.0
0.931,4.8554899092,4.8554899092,18.894215608110255,0.0,0.0
1.055,3.4682070780000003,3.4682070780000003,18.198548530110255,0.0,0.0
1.127,2.4277449546,2.4277449546,18.732559575510255,0.0,0.0
2.41,2.4277449546,2.4277449546,22.638294620910255,0.0,0.0
2.961,1.7341035390000001,6.634359194399998,23.785443426510255,0.0,4.900255655399999
3.851,1.3872828312,10.120427999999997,23.785443426510255,0.0,8.7331451688
2.758,1.0404621233999998,7.248024000000001,23.785443426510255,0.0,6.2075618766
1.731,2.4277449546,4.549068000000002,23.785443426510255,0.0,2.1213230454000005
1.069,2.4277449546,2.8093320000000013,23.785443426510255,0.0,0.3815870453999999
2.341,3.4682070780000003,6.152148,23.785443426510255,0.0,2.6839409220000014
1.369,4.161848493599999,4.161848493599999,23.221326932910255,0.0,0.0
1.317,4.8554899092,4.8554899092,21.826913023710254,0.0,0.0
1.965,4.8554899092,4.8554899092,22.135443114510252,0.0,0.0
0.927,3.4682070780000003,3.4682070780000003,21.10339203651025,0.0,0.0
0.724,2.4277449546,2.4277449546,20.57831908191025,0.0,0.0
2.699,2.4277449546,3.885847655399999,23.785443426510255,0.0,1.4581027007999978
3.468,1.7341035390000001,9.113903999999998,23.785443426510255,0.0,7.3798004609999985
1.638,1.3872828312,4.304663999999999,23.785443426510255,0.0,2.9173811687999986
3.348,1.0404621233999998,8.798544,23.785443426510255,0.0,7.758081876600002
2.727,2.4277449546,7.166556,23.785443426510255,0.0,4.7388110453999985
1.424,2.4277449546,3.742272,23.785443426510255,0.0,1.3145270453999984
0.703,3.4682070780000003,3.4682070780000003,22.164720348510254,0.0,0.0
0.776,4.161848493599999,4.161848493599999,20.042199854910255,0.0,0.0
0.665,4.8554899092,4.8554899092,16.934329945710253,0.0,0.0
0.938,4.8554899092,4.8554899092,14.543904036510252,0.0,0.0
2.441,3.4682070780000003,3.4682070780000003,17.490644958510252,0.0,0.0
1.462,2.4277449546,2.4277449546,18.90503600391025,0.0,0.0
0.917,2.4277449546,2.4277449546,18.88716704931025,0.0,0.0
0.9,1.7341035390000001,1.7341035390000001,19.51826351031025,0.0,0.0
0.924,1.3872828312,1.3872828312,20.559252679110248,0.0,0.0
1.8,1.0404621233999998,1.5042092525999955,23.785443426510255,0.0,0.4637471291999944
4.496,2.4277449546,11.815488000000002,23.785443426510255,0.0,9.3877430454
3.141,2.4277449546,8.254548,23.785443426510255,0.0,5.826803045399998
1.286,3.4682070780000003,3.4682070780000003,23.696844348510254,0.0,0.0
0.903,4.161848493599999,4.161848493599999,21.908079854910255,0.0,0.0
0.524,4.8554899092,4.8554899092,18.429661945710254,0.0,0.0
0.51,4.8554899092,4.8554899092,14.914452036510255,0.0,0.0
0.548,3.4682070780000003,3.4682070780000003,12.886388958510254,0.0,0.0
0.541,2.4277449546,2.4277449546,11.880392003910254,0.0,0.0
0.776,2.4277449546,2.4277449546,11.491975049310254,0.0,0.0
0.645,1.7341035390000001,1.7341035390000001,11.452931510310254,0.0,0.0
