Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.727,2.4277449546,2.4277449546,14.000343536700004,0,0.0
0.524,2.4277449546,2.4277449546,12.949670582100005,0,0.0
0.914,1.7341035390000001,1.7341035390000001,13.617559043100005,0,0.0
1.083,1.3872828312,1.3872828312,15.076400211900005,0,0.0
2.365,1.0404621233999998,1.0404621233999998,20.251158088500006,0,0.0
1.214,2.4277449546,2.4277449546,21.013805133900007,0,0.0
1.513,2.4277449546,2.4277449546,22.562224179300006,0,0.0
1.231,3.4682070780000003,3.4682070780000003,22.329085101300006,0,0.0
0.738,4.161848493599999,4.161848493599999,20.106700607700006,0,0.0
0.658,4.8554899092,4.8554899092,16.980434698500005,0,0.0
0.496,4.8554899092,4.8554899092,13.428432789300004,0,0.0
2.317,3.4682070780000003,3.4682070780000003,16.049301711300004,0,0.0
1.089,2.4277449546,2.4277449546,16.483448756700003,0,0.0
1.203,2.4277449546,2.4277449546,17.217187802100003,0,0.0
0.755,1.7341035390000001,1.7341035390000001,17.467224263100004,0,0.0
3.585,1.3872828312,1.3872828312,25.501321431900003,0,0.0
3.454,1.0404621233999998,5.543368449299994,29.03506498260001,0,4.502906325899996
2.641,2.4277449546,6.940548000000003,29.03506498260001,0,4.512803045400002
2.789,2.4277449546,7.329491999999998,29.03506498260001,0,4.901747045399997
1.993,3.4682070780000003,5.237604000000001,29.03506498260001,0,1.7693969219999985
0.745,4.161848493599999,4.161848493599999,26.83107648900001,0,0.0
0.783,4.8554899092,4.8554899092,24.033310579800013,0,0.0
0.59,4.8554899092,4.8554899092,20.728340670600012,0,0.0
0.634,3.4682070780000003,3.4682070780000003,18.926285592600014,0,0.0
0.696,2.4277449546,2.4277449546,18.327628638000014,0,0.0
0.758,2.4277449546,2.4277449546,17.891907683400014,0,0.0
1.031,1.7341035390000001,1.7341035390000001,18.867272144400015,0,0.0
1.062,1.3872828312,1.3872828312,20.270925313200014,0,0.0
1.71,1.0404621233999998,1.0404621233999998,23.724343189800013,0,0.0
3.206,2.4277449546,3.114646207200007,29.03506498260001,0,0.6869012526000056
1.586,2.4277449546,4.168007999999997,29.03506498260001,0,1.740263045399999
0.841,3.4682070780000003,3.4682070780000003,27.77700590460001,0,0.0
0.965,4.161848493599999,4.161848493599999,26.15117741100001,0,0.0
0.683,4.8554899092,4.8554899092,23.09061150180001,0,0.0
0.496,4.8554899092,4.8554899092,19.538609592600007,0,0.0
0.638,3.4682070780000003,3.4682070780000003,17.747066514600007,0,0.0
0.624,2.4277449546,2.4277449546,16.959193560000006,0,0.0
0.51,2.4277449546,2.4277449546,15.871728605400007,0,0.0
0.183,1.7341035390000001,1.7341035390000001,14.618549066400007,0,0.0
0.117,1.3872828312,1.3872828312,13.538742235200008,0,0.0
1.465,1.0404621233999998,1.0404621233999998,16.348300111800008,0,0.0
1.579,2.4277449546,2.4277449546,18.070167157200007,0,0.0
0.996,2.4277449546,2.4277449546,18.259910202600008,0,0.0
0.914,3.4682070780000003,3.4682070780000003,17.19369512460001,0,0.0
0.783,4.161848493599999,4.161848493599999,15.08957063100001,0,0.0
0.51,4.8554899092,4.8554899092,11.574360721800009,0,0.0
0.769,4.8554899092,4.8554899092,8.739802812600008,0,0.0
0.834,3.4682070780000003,3.4682070780000003,7.463347734600008,0,0.0
1.262,2.4277449546,2.4277449546,8.352138780000008,0,0.0
0.548,2.4277449546,2.4277449546,7.364537825400008,0,0.0
0.417,1.7341035390000001,1.7341035390000001,6.726310286400008,0,0.0
1.982,1.3872828312,1.3872828312,10.547723455200007,0,0.0
1.217,1.0404621233999998,1.0404621233999998,12.705537331800008,0,0.0
2.0,2.4277449546,2.4277449546,15.533792377200008,0,0.0
0.876,2.4277449546,2.4277449546,15.408175422600008,0,0.0
0.421,3.4682070780000003,3.4682070780000003,13.046356344600008,0,0.0
0.207,4.161848493599999,4.161848493599999,9.42850385100001,0,0.0
0.365,4.8554899092,4.8554899092,5.532233941800009,0,0.0
0.348,4.8554899092,4.8554899092,1.591288032600009,0,0.0
0.752,3.4682070780000003,3.4682070780000003,0.09933695460000869,0,0.0
0.886,2.4277449546,2.4277449546,8.659739592076221e-15,0,0.0
1.758,2.4277449546,2.4277449546,2.1922790454000083,0,0.0
1.851,1.7341035390000001,1.7341035390000001,5.322603506400008,0,0.0
1.196,1.3872828312,1.3872828312,7.078408675200008,0,0.0
4.154,1.0404621233999998,1.0404621233999998,16.95465855180001,0,0.0
4.995,2.4277449546,2.4277449546,27.653773597200008,0,0.0
5.182,2.4277449546,12.237004614600007,29.03506498260001,0,9.809259660000006
2.724,3.4682070780000003,7.158671999999999,29.03506498260001,0,3.6904649220000003
1.038,4.161848493599999,4.161848493599999,27.601080489000008,0,0.0
0.572,4.8554899092,4.8554899092,24.248806579800007,0,0.0
0.803,4.8554899092,4.8554899092,21.503600670600008,0,0.0
0.696,3.4682070780000003,3.4682070780000003,19.864481592600008,0,0.0
0.641,2.4277449546,2.4277449546,19.121284638000006,0,0.0
2.324,2.4277449546,2.4277449546,22.801011683400006,0,0.0
1.207,1.7341035390000001,1.7341035390000001,24.238904144400006,0,0.0
2.748,1.3872828312,2.4255831617999988,29.03506498260001,0,1.0383003305999985
2.172,1.0404621233999998,5.708015999999997,29.03506498260001,0,4.6675538765999995
2.527,2.4277449546,6.640955999999999,29.03506498260001,0,4.213211045399998
0.962,2.4277449546,2.528136,29.03506498260001,0,0.10039104539999855
1.165,3.4682070780000003,3.4682070780000003,28.628477904600008,0,0.0
2.337,4.161848493599999,5.735048922000001,29.03506498260001,0,1.5732004283999999
0.903,4.8554899092,4.8554899092,26.552659073400008,0,0.0
0.931,4.8554899092,4.8554899092,24.143837164200008,0,0.0
1.055,3.4682070780000003,3.4682070780000003,23.448170086200008,0,0.0
1.127,2.4277449546,2.4277449546,23.982181131600008,0,0.0
2.41,2.4277449546,2.4277449546,27.887916177000008,0,0.0
2.961,1.7341035390000001,6.634359194400002,29.03506498260001,0,4.900255655399999
3.851,1.3872828312,10.120428,29.03506498260001,0,8.733145168800004
2.758,1.0404621233999998,7.248023999999997,29.03506498260001,0,6.2075618766
1.731,2.4277449546,4.549068000000002,29.03506498260001,0,2.1213230454000005
1.069,2.4277449546,2.8093320000000013,29.03506498260001,0,0.3815870453999999
2.341,3.4682070780000003,6.152148,29.03506498260001,0,2.6839409220000014
1.369,4.161848493599999,4.161848493599999,28.47094848900001,0,0.0
1.317,4.8554899092,4.8554899092,27.076534579800008,0,0.0
1.965,4.8554899092,4.8554899092,27.38506467060001,0,0.0
0.927,3.4682070780000003,3.4682070780000003,26.353013592600007,0,0.0
0.724,2.4277449546,2.4277449546,25.82794063800001,0,0.0
2.699,2.4277449546,3.8858476554000028,29.03506498260001,0,1.4581027008000014
3.468,1.7341035390000001,9.113904000000002,29.03506498260001,0,7.3798004609999985
1.638,1.3872828312,4.304663999999999,29.03506498260001,0,2.9173811687999986
3.348,1.0404621233999998,8.798543999999996,29.03506498260001,0,7.758081876599999
2.727,2.4277449546,7.1665560000000035,29.03506498260001,0,4.738811045400002
1.424,2.4277449546,3.7422719999999963,29.03506498260001,0,1.3145270453999984
0.703,3.4682070780000003,3.4682070780000003,27.414341904600008,0,0.0
0.776,4.161848493599999,4.161848493599999,25.291821411000008,0,0.0
0.665,4.8554899092,4.8554899092,22.183951501800006,0,0.0
0.938,4.8554899092,4.8554899092,19.793525592600005,0,0.0
2.441,3.4682070780000003,3.4682070780000003,22.740266514600005,0,0.0
1.462,2.4277449546,2.4277449546,24.154657560000004,0,0.0
0.917,2.4277449546,2.4277449546,24.136788605400003,0,0.0
0.9,1.7341035390000001,1.7341035390000001,24.7678850664,0,0.0
0.924,1.3872828312,1.3872828312,25.8088742352,0,0.0
1.8,1.0404621233999998,1.5042092525999955,29.03506498260001,0,0.4637471291999944
4.496,2.4277449546,11.815488000000006,29.03506498260001,0,9.387743045400004
3.141,2.4277449546,8.254548000000003,29.03506498260001,0,5.826803045400002
1.286,3.4682070780000003,3.4682070780000003,28.946465904600007,0,0.0
0.903,4.161848493599999,4.161848493599999,27.15770141100001,0,0.0
0.524,4.8554899092,4.8554899092,23.679283501800008,0,0.0
0.51,4.8554899092,4.8554899092,20.16407359260001,0,0.0
0.548,3.4682070780000003,3.4682070780000003,18.13601051460001,0,0.0
0.541,2.4277449546,2.4277449546,17.13001356000001,0,0.0
0.776,2.4277449546,2.4277449546,16.74159660540001,0,0.0
0.645,1.7341035390000001,1.7341035390000001,16.702553066400007,0,0.0
0.934,1.3872828312,1.3872828312,17.769822235200007,0,0.0
2.034,1.0404621233999998,1.0404621233999998,22.074712111800004,0,0.0
6.412,2.4277449546,9.8903831292,29.03506498260001,0,7.462638174599999
4.165,2.4277449546,10.945620000000002,29.03506498260001,0,8.5178750454
2.093,3.4682070780000003,5.500404,29.03506498260001,0,2.0321969220000007
0.927,4.161848493599999,4.161848493599999,27.30937248900001,0,0.0
1.844,4.8554899092,4.8554899092,27.29991457980001,0,0.0
0.793,4.8554899092,4.8554899092,24.52842867060001,0,0.0
1.886,3.4682070780000003,3.4682070780000003,26.01662959260001,0,0.0
2.613,2.4277449546,3.848528610000006,29.03506498260001,0,1.4207836554000046
1.92,2.4277449546,5.045759999999998,29.03506498260001,0,2.6180150454
1.224,1.7341035390000001,3.216671999999999,29.03506498260001,0,1.4825684609999996
1.4,1.3872828312,3.679199999999998,29.03506498260001,0,2.2919171688000013
2.71,1.0404621233999998,7.121879999999994,29.03506498260001,0,6.081417876599996
2.499,2.4277449546,6.567372000000002,29.03506498260001,0,4.139627045400001
1.127,2.4277449546,2.961756000000001,29.03506498260001,0,0.5340110453999998
2.396,3.4682070780000003,6.296688,29.03506498260001,0,2.8284809220000007
1.158,4.161848493599999,4.161848493599999,27.91644048900001,0,0.0
0.59,4.8554899092,4.8554899092,24.61147057980001,0,0.0
0.524,4.8554899092,4.8554899092,21.13305267060001,0,0.0
0.51,3.4682070780000003,3.4682070780000003,19.00512559260001,0,0.0
0.872,2.4277449546,2.4277449546,18.86899663800001,0,0.0
3.051,2.4277449546,2.4277449546,24.45927968340001,0,0.0
1.131,1.7341035390000001,1.7341035390000001,25.69744414440001,0,0.0
0.486,1.3872828312,1.3872828312,25.58736931320001,0,0.0
