Speicherkapazität [hm³],MQ [hm³],Speicherausbaugrad [-]
5,37.46476800000001,0.13345872047038965
10,37.46476800000001,0.2669174409407793
15,37.46476800000001,0.40037616141116894
20,37.46476800000001,0.5338348818815586
25,37.46476800000001,0.6672936023519482
30,37.46476800000001,0.8007523228223379
35,37.46476800000001,0.9342110432927275
40,37.46476800000001,1.0676697637631172
45,37.46476800000001,1.2011284842335068
50,37.46476800000001,1.3345872047038965
