Zufluss [hm³],Soll-Abgabe [hm³],Ist-Abgabe [hm³],Speicherinhalt [hm³],Defizit [hm³],Überschuss [hm³]
0.195,1.4498986761000001,1.4498986761000001,9.535934651400002,0.0,0.0
0.189,1.4498986761000001,1.4498986761000001,8.582727975300001,0.0,0.0
0.724,1.0356419115,1.0356419115,9.449758063800001,0.0,0.0
0.413,0.8285135292,0.8285135292,9.7066085346,0.0,0.0
1.912,0.6213851469000001,0.6213851469000001,14.109959387700002,0.0,0.0
1.092,1.4498986761000001,1.4498986761000001,15.529836711600002,0.0,0.0
0.792,1.4498986761000001,1.4498986761000001,16.161314035500002,0.0,0.0
0.478,2.071283823,2.071283823,15.346214212500001,0.0,0.0
0.161,2.4855405876000005,2.4855405876000005,13.283781624900001,0.0,0.0
0.113,2.8997973522000002,2.8997973522000002,10.6809482727,0.0,0.0
0.109,2.8997973522000002,2.8997973522000002,8.0676029205,0.0,0.0
1.709,2.071283823,2.071283823,10.487571097500002,0.0,0.0
0.919,1.4498986761000001,1.4498986761000001,11.452804421400002,0.0,0.0
1.276,1.4498986761000001,1.4498986761000001,13.3562337453,0.0,0.0
0.456,1.0356419115,1.0356419115,13.5189598338,0.0,0.0
1.801,0.8285135292,0.8285135292,17.4234743046,0.0,0.0
2.097,0.6213851469000001,1.9876436495999954,20.946746655000002,0.0,1.3662585026999956
1.566,1.4498986761000001,4.115447999999997,20.946746655000002,0.0,2.6655493238999988
1.105,1.4498986761000001,2.903940000000002,20.946746655000002,0.0,1.4540413239000003
1.225,2.071283823,3.2193000000000005,20.946746655000002,0.0,1.1480161769999988
0.257,2.4855405876000005,2.4855405876000005,19.136602067400002,0.0,0.0
0.24,2.8997973522000002,2.8997973522000002,16.867524715200002,0.0,0.0
0.163,2.8997973522000002,2.8997973522000002,14.396091363000002,0.0,0.0
0.118,2.071283823,2.071283823,12.634911540000001,0.0,0.0
0.559,1.4498986761000001,1.4498986761000001,12.6540648639,0.0,0.0
0.771,1.4498986761000001,1.4498986761000001,13.2303541878,0.0,0.0
0.619,1.0356419115,1.0356419115,13.8214442763,0.0,0.0
0.715,0.8285135292,0.8285135292,14.8719507471,0.0,0.0
0.634,0.6213851469000001,0.6213851469000001,15.9167176002,0.0,0.0
2.488,1.4498986761000001,1.5084349451999977,20.946746655000002,0.0,0.058536269099999316
1.075,1.4498986761000001,2.8251000000000026,20.946746655000002,0.0,1.3752013239000007
0.27,2.071283823,2.071283823,19.585022832000003,0.0,0.0
0.182,2.4855405876000005,2.4855405876000005,17.5777782444,0.0,0.0
0.098,2.8997973522000002,2.8997973522000002,14.9355248922,0.0,0.0
0.111,2.8997973522000002,2.8997973522000002,12.32743554,0.0,0.0
0.081,2.071283823,2.071283823,10.469019717,0.0,0.0
0.034,1.4498986761000001,1.4498986761000001,9.1084730409,0.0,0.0
0.058,1.4498986761000001,1.4498986761000001,7.8109983648,0.0,0.0
0.019,1.0356419115,1.0356419115,6.8252884533,0.0,0.0
0.008,0.8285135292,0.8285135292,6.0177989241,0.0,0.0
0.833,0.6213851469000001,0.6213851469000001,7.5855377772,0.0,0.0
1.471,1.4498986761000001,1.4498986761000001,10.001427101099999,0.0,0.0
0.726,1.4498986761000001,1.4498986761000001,10.459456424999999,0.0,0.0
0.415,2.071283823,2.071283823,9.478792601999999,0.0,0.0
0.501,2.4855405876000005,2.4855405876000005,8.309880014399997,0.0,0.0
0.148,2.8997973522000002,2.8997973522000002,5.7990266621999975,0.0,0.0
0.334,2.8997973522000002,2.8997973522000002,3.7769813099999974,0.0,0.0
0.563,2.071283823,2.071283823,3.1852614869999973,0.0,0.0
0.491,1.4498986761000001,1.4498986761000001,3.025710810899997,0.0,0.0
0.458,1.4498986761000001,1.4498986761000001,2.779436134799997,0.0,0.0
0.137,1.0356419115,1.0356419115,2.103830223299997,0.0,0.0
0.174,0.8285135292,0.8285135292,1.732588694099997,0.0,0.0
0.445,0.6213851469000001,0.6213851469000001,2.280663547199997,0.0,0.0
2.358,1.4498986761000001,1.4498986761000001,7.027588871099997,0.0,0.0
0.713,1.4498986761000001,1.4498986761000001,7.451454194999997,0.0,0.0
0.182,2.071283823,2.071283823,5.858466371999997,0.0,0.0
0.098,2.4855405876000005,2.4855405876000005,3.6304697843999962,0.0,0.0
0.251,2.8997973522000002,2.8997973522000002,1.390300432199996,0.0,0.0
0.084,2.8997973522000002,1.6110524321999962,0.0,-1.288744920000004,0.0
0.445,2.071283823,1.16946,0.0,-0.901823823,0.0
0.634,1.4498986761000001,1.4498986761000001,0.21625332389999996,0.0,0.0
1.249,1.4498986761000001,1.4498986761000001,2.0487266478000006,0.0,0.0
0.687,1.0356419115,1.0356419115,2.818520736300001,0.0,0.0
0.345,0.8285135292,0.8285135292,2.896667207100001,0.0,0.0
